customer_id,last_order_date,frequency,monetary,recency,r_score,f_score,m_score,rfm_combined,rfm_segment,kmeans_cluster
CUST-02879,2026-06-04 18:51:24,4,1649.64,26,5,3,2,532,Loyal Customers,1
CUST-02880,2025-11-08 00:24:29,3,2767.64,234,2,2,3,223,Hibernating / Lost,1
CUST-02881,2026-02-10 21:59:30,3,2755.4,140,3,2,3,323,Hibernating / Lost,1
CUST-02882,2026-03-03 01:00:53,4,3376.24,119,3,3,4,334,Loyal Customers,2
CUST-02883,2026-05-22 21:08:53,5,3740.6,39,5,4,4,544,VIP Champions,2
CUST-02884,2026-02-14 01:20:50,7,5178.71,136,3,5,5,355,Loyal Customers,2
CUST-02885,2025-05-23 11:37:15,5,4170.93,403,1,4,4,144,At-Risk High Value,2
CUST-02886,2026-02-07 15:11:01,3,4143.95,143,3,2,4,324,Hibernating / Lost,1
CUST-02887,2025-07-25 05:10:22,4,6866.35,340,2,3,5,235,At-Risk High Value,2
CUST-02888,2026-01-23 10:54:29,5,5492.28,158,3,4,5,345,Loyal Customers,2
CUST-02889,2026-05-30 08:11:16,4,3931.3300000000004,31,5,3,4,534,Loyal Customers,2
CUST-02890,2024-09-25 00:54:05,1,1275.03,643,1,1,2,112,Hibernating / Lost,3
CUST-02891,2026-03-12 19:45:50,3,3370.58,110,4,2,4,424,New / Recent Customers,1
CUST-02892,2026-05-11 12:11:43,6,7420.08,50,5,5,5,555,VIP Champions,0
CUST-02893,2026-04-28 06:45:53,4,2748.17,63,4,3,3,433,Loyal Customers,2
CUST-02894,2025-12-20 16:02:42,5,2562.2,192,3,4,3,343,Loyal Customers,2
CUST-02895,2025-12-04 21:05:17,4,4512.46,208,3,3,4,334,Loyal Customers,2
CUST-02896,2026-01-08 15:46:22,5,3928.34,173,3,4,4,344,Loyal Customers,2
CUST-02897,2026-05-15 08:10:27,8,5514.1,46,5,5,5,555,VIP Champions,0
CUST-02898,2025-12-06 17:53:21,5,3038.87,206,3,4,3,343,Loyal Customers,2
CUST-02899,2026-02-24 23:05:56,5,3384.26,126,3,4,4,344,Loyal Customers,2
CUST-02900,2025-05-02 22:00:45,6,10184.18,424,1,5,5,155,At-Risk High Value,0
CUST-02901,2026-06-10 01:59:17,5,3020.44,20,5,4,3,543,Loyal Customers,2
CUST-02902,2026-05-25 01:41:09,4,3131.21,36,5,3,4,534,Loyal Customers,2
CUST-02903,2026-04-06 07:52:56,2,403.93,85,4,2,1,421,New / Recent Customers,1
CUST-02904,2026-05-20 19:10:07,4,3696.2200000000003,41,5,3,4,534,Loyal Customers,2
CUST-02905,2025-02-11 00:01:30,2,3585.88,504,1,2,4,124,Hibernating / Lost,3
CUST-02906,2025-10-02 00:41:13,4,2746.64,271,2,3,3,233,At-Risk High Value,1
CUST-02907,2025-12-26 05:06:09,2,1310.49,186,3,2,2,322,Hibernating / Lost,1
CUST-02908,2025-05-08 06:16:19,1,715.59,418,1,1,1,111,Hibernating / Lost,3
CUST-02909,2025-03-31 09:31:44,5,4321.67,456,1,4,4,144,At-Risk High Value,2
CUST-02910,2025-02-04 05:36:01,3,2111.8,511,1,2,2,122,Hibernating / Lost,3
CUST-02911,2026-04-02 02:27:27,3,1402.97,89,4,2,2,422,New / Recent Customers,1
CUST-02912,2025-09-22 10:59:04,6,4604.22,281,2,5,4,254,At-Risk High Value,2
CUST-02913,2025-12-31 11:32:11,4,2820.95,181,3,3,3,333,Loyal Customers,1
CUST-02914,2026-05-31 05:14:11,2,281.40999999999997,30,5,2,1,521,New / Recent Customers,1
CUST-02915,2026-04-07 13:57:13,8,5599.349999999999,84,4,5,5,455,VIP Champions,0
CUST-02916,2024-06-28 17:14:04,1,475.12,732,1,1,1,111,Hibernating / Lost,3
CUST-02917,2025-10-12 08:45:44,3,4180.69,261,2,2,4,224,Hibernating / Lost,1
CUST-02918,2026-05-27 21:57:18,9,4515.97,34,5,5,4,554,VIP Champions,0
CUST-02919,2025-01-20 10:16:04,5,1901.46,526,1,4,2,142,At-Risk High Value,3
CUST-02920,2025-07-27 16:22:06,4,3449.46,338,2,3,4,234,At-Risk High Value,2
CUST-02921,2025-09-07 05:03:22,2,1736.3600000000001,296,2,2,2,222,Hibernating / Lost,1
CUST-02922,2026-03-22 05:29:24,8,3484.6,100,4,5,4,454,VIP Champions,2
CUST-02923,2026-04-02 18:47:36,3,2266.04,89,4,2,3,423,New / Recent Customers,1
CUST-02924,2026-06-22 11:23:21,8,5916.78,8,5,5,5,555,VIP Champions,0
CUST-02925,2026-04-05 01:32:37,5,3077.28,86,4,4,3,443,Loyal Customers,2
CUST-02926,2026-06-16 16:54:31,9,3694.77,14,5,5,4,554,VIP Champions,2
CUST-02927,2026-02-26 04:00:34,4,1778.07,124,3,3,2,332,Loyal Customers,1
CUST-02928,2026-04-29 02:00:38,4,2796.2200000000003,62,4,3,3,433,Loyal Customers,2
CUST-02929,2025-01-07 22:50:09,2,855.9,539,1,2,1,121,Hibernating / Lost,3
CUST-02930,2024-11-27 15:31:12,2,4186.65,580,1,2,4,124,Hibernating / Lost,3
CUST-02931,2026-04-06 00:35:28,7,6989.2300000000005,85,4,5,5,455,VIP Champions,0
CUST-02932,2026-01-12 23:24:02,6,4355.97,169,3,5,4,354,Loyal Customers,2
CUST-02933,2026-06-07 23:57:24,5,2331.39,23,5,4,3,543,Loyal Customers,2
CUST-02934,2026-03-18 15:15:01,7,3999.6,104,4,5,4,454,VIP Champions,2
CUST-02935,2026-05-28 00:46:03,8,4338.22,33,5,5,4,554,VIP Champions,2
CUST-02936,2026-06-05 14:54:59,3,2328.81,25,5,2,3,523,New / Recent Customers,1
CUST-02937,2026-01-13 05:31:00,5,1866.39,168,3,4,2,342,Loyal Customers,2
CUST-02938,2026-06-21 20:12:36,6,2499.05,9,5,5,3,553,Loyal Customers,2
CUST-02940,2026-01-10 06:54:58,8,15660.45,171,3,5,5,355,Loyal Customers,0
CUST-02941,2026-06-28 02:45:47,4,3977.63,2,5,3,4,534,Loyal Customers,2
CUST-02942,2026-04-19 10:25:14,3,5230.63,72,4,2,5,425,New / Recent Customers,2
CUST-02943,2026-06-06 02:03:10,4,1390.92,24,5,3,2,532,Loyal Customers,1
CUST-02944,2026-04-04 18:29:29,8,5690.17,87,4,5,5,455,VIP Champions,0
CUST-02945,2025-11-13 12:24:18,4,1028.56,229,2,3,1,231,At-Risk High Value,1
CUST-02946,2026-06-01 13:21:06,5,2719.45,29,5,4,3,543,Loyal Customers,2
CUST-02947,2025-06-25 22:24:48,5,2107.52,370,1,4,2,142,At-Risk High Value,2
CUST-02948,2026-06-02 01:49:09,6,4915.49,28,5,5,5,555,VIP Champions,2
CUST-02949,2026-03-09 18:20:23,6,14354.22,113,4,5,5,455,VIP Champions,0
CUST-02950,2026-05-01 04:47:32,4,1660.23,60,4,3,2,432,Loyal Customers,1
CUST-02951,2026-06-29 11:08:59,7,5088.82,1,5,5,5,555,VIP Champions,2
CUST-02952,2024-04-25 02:13:10,2,920.9599999999999,796,1,2,1,121,Hibernating / Lost,3
CUST-02953,2026-01-04 17:52:52,3,1642.43,177,3,2,2,322,Hibernating / Lost,1
CUST-02954,2026-04-13 07:44:21,3,390.41,78,4,2,1,421,New / Recent Customers,1
CUST-02955,2026-05-28 09:15:28,6,9129.69,33,5,5,5,555,VIP Champions,0
CUST-02956,2025-11-23 17:33:01,8,4193.02,219,2,5,4,254,At-Risk High Value,2
CUST-02957,2026-01-31 05:36:59,3,1688.09,150,3,2,2,322,Hibernating / Lost,1
CUST-02958,2025-03-10 11:35:30,3,3349.1000000000004,477,1,2,4,124,Hibernating / Lost,3
CUST-02959,2026-06-06 18:45:40,7,7216.55,24,5,5,5,555,VIP Champions,0
CUST-02960,2026-01-11 21:56:32,2,2866.8,170,3,2,3,323,Hibernating / Lost,1
CUST-02961,2026-04-12 11:57:40,7,4008.44,79,4,5,4,454,VIP Champions,2
CUST-02962,2026-01-29 21:57:07,3,1210.22,152,3,2,1,321,Hibernating / Lost,1
CUST-02963,2026-01-16 21:48:18,7,5087.58,165,3,5,5,355,Loyal Customers,2
CUST-02964,2026-03-18 20:27:34,7,9680.55,104,4,5,5,455,VIP Champions,0
CUST-02965,2026-04-19 15:01:28,7,2973.3199999999997,72,4,5,3,453,Loyal Customers,2
CUST-02966,2025-09-22 16:09:35,2,1203.42,281,2,2,1,221,Hibernating / Lost,1
CUST-02967,2026-05-09 10:29:53,1,403.14,52,4,1,1,411,New / Recent Customers,1
CUST-02968,2025-12-08 12:04:14,5,2146.95,204,3,4,2,342,Loyal Customers,2
CUST-02969,2025-09-26 17:55:08,2,691.5,277,2,2,1,221,Hibernating / Lost,1
CUST-02970,2025-01-18 10:52:00,2,850.87,528,1,2,1,121,Hibernating / Lost,3
CUST-02971,2025-06-15 10:27:24,1,814.92,380,1,1,1,111,Hibernating / Lost,3
CUST-02972,2025-09-28 14:45:34,3,851.05,275,2,2,1,221,Hibernating / Lost,1
CUST-02973,2026-03-21 21:02:15,7,3548.0899999999997,101,4,5,4,454,VIP Champions,2
CUST-02974,2026-01-05 16:12:45,7,3224.31,176,3,5,4,354,Loyal Customers,2
CUST-02975,2025-12-14 04:59:08,4,1693.68,198,3,3,2,332,Loyal Customers,1
CUST-02976,2025-07-15 11:04:23,5,4036.6800000000003,350,2,4,4,244,At-Risk High Value,2
CUST-02977,2026-05-12 14:56:02,2,1227.16,49,5,2,1,521,New / Recent Customers,1
CUST-02978,2026-06-07 13:36:12,8,7873.3,23,5,5,5,555,VIP Champions,0
CUST-02979,2025-08-04 11:16:06,6,4656.5199999999995,330,2,5,4,254,At-Risk High Value,2
CUST-02980,2025-08-16 13:45:17,4,7024.47,318,2,3,5,235,At-Risk High Value,2
CUST-02981,2026-05-21 05:15:10,3,3103.2,40,5,2,3,523,New / Recent Customers,1
CUST-02982,2026-03-25 21:07:50,6,3473.94,97,4,5,4,454,VIP Champions,2
CUST-02983,2025-08-13 14:42:03,2,2806.1099999999997,321,2,2,3,223,Hibernating / Lost,1
CUST-02984,2026-04-29 23:30:56,6,1497.78,62,4,5,2,452,Loyal Customers,2
CUST-02985,2026-05-06 20:41:16,8,3399.13,55,4,5,4,454,VIP Champions,2
CUST-02986,2026-03-29 07:53:49,9,9218.17,93,4,5,5,455,VIP Champions,0
CUST-02987,2024-08-27 11:38:38,2,1429.21,672,1,2,2,122,Hibernating / Lost,3
CUST-02988,2026-02-16 09:28:16,7,5224.99,134,3,5,5,355,Loyal Customers,2
CUST-02989,2026-05-30 07:32:52,9,9035.19,31,5,5,5,555,VIP Champions,0
CUST-02990,2025-12-21 04:35:42,4,3994.4300000000003,191,3,3,4,334,Loyal Customers,2
CUST-02991,2025-10-05 19:38:38,2,1412.23,268,2,2,2,222,Hibernating / Lost,1
CUST-02992,2026-05-05 16:44:25,8,4616.48,56,4,5,4,454,VIP Champions,2
CUST-02993,2025-08-08 09:41:39,1,837.09,326,2,1,1,211,Hibernating / Lost,1
CUST-02994,2026-06-06 09:22:51,5,2120.89,24,5,4,2,542,Loyal Customers,2
CUST-02995,2026-06-04 15:07:16,2,1301.5700000000002,26,5,2,2,522,New / Recent Customers,1
CUST-02996,2026-03-17 19:52:54,10,3824.63,105,4,5,4,454,VIP Champions,0
CUST-02997,2025-08-29 22:52:11,2,642.23,305,2,2,1,221,Hibernating / Lost,1
CUST-02998,2025-12-07 07:05:27,2,905.7,205,3,2,1,321,Hibernating / Lost,1
CUST-03000,2026-06-28 17:32:22,6,3739.56,2,5,5,4,554,VIP Champions,2
CUST-03002,2026-06-12 08:07:53,4,1595.92,18,5,3,2,532,Loyal Customers,1
CUST-03003,2026-06-13 23:47:09,6,4092.2400000000002,17,5,5,4,554,VIP Champions,2
CUST-03004,2026-02-08 10:17:45,4,4609.2699999999995,142,3,3,4,334,Loyal Customers,2
CUST-03005,2025-07-28 01:28:14,2,450.36,337,2,2,1,221,Hibernating / Lost,1
CUST-03006,2026-05-08 02:19:04,3,838.91,53,4,2,1,421,New / Recent Customers,1
CUST-03007,2026-06-28 00:18:53,10,6539.63,2,5,5,5,555,VIP Champions,0
CUST-03008,2026-01-04 15:40:33,5,2388.13,177,3,4,3,343,Loyal Customers,2
CUST-03009,2025-09-27 06:51:52,4,3689.9300000000003,276,2,3,4,234,At-Risk High Value,2
CUST-03010,2026-01-08 07:54:11,5,2957.08,173,3,4,3,343,Loyal Customers,2
CUST-03011,2026-05-19 20:28:24,2,823.1500000000001,42,5,2,1,521,New / Recent Customers,1
CUST-03012,2026-01-09 00:18:56,5,6956.05,172,3,4,5,345,Loyal Customers,0
CUST-03013,2025-08-04 11:44:23,9,4189.34,330,2,5,4,254,At-Risk High Value,2
CUST-03014,2026-02-04 04:45:10,7,1746.5,146,3,5,2,352,Loyal Customers,2
CUST-03015,2026-04-23 02:42:00,4,2945.87,68,4,3,3,433,Loyal Customers,2
CUST-03016,2025-09-03 12:09:21,4,1627.49,300,2,3,2,232,At-Risk High Value,1
CUST-03018,2024-03-02 00:52:00,1,3612.9,850,1,1,4,114,Hibernating / Lost,3
CUST-03019,2026-06-29 13:38:40,4,868.04,1,5,3,1,531,Loyal Customers,1
CUST-03020,2026-05-23 17:07:44,3,1869.58,38,5,2,2,522,New / Recent Customers,1
CUST-03021,2025-03-28 19:43:30,5,1980.46,459,1,4,2,142,At-Risk High Value,3
CUST-03022,2025-06-21 11:30:00,3,2224.66,374,1,2,3,123,Hibernating / Lost,3
CUST-03023,2026-05-28 08:51:25,7,5618.37,33,5,5,5,555,VIP Champions,0
CUST-03024,2025-08-19 10:10:52,4,4027.99,315,2,3,4,234,At-Risk High Value,2
CUST-03025,2025-09-10 17:28:36,3,2530.8,293,2,2,3,223,Hibernating / Lost,1
CUST-03026,2025-04-01 21:18:08,2,1267.56,455,1,2,2,122,Hibernating / Lost,3
CUST-03027,2026-05-05 03:57:59,2,1907.0,56,4,2,2,422,New / Recent Customers,1
CUST-03028,2025-12-02 01:22:58,5,4285.51,210,3,4,4,344,Loyal Customers,2
CUST-03029,2026-06-03 03:32:25,3,1254.42,27,5,2,2,522,New / Recent Customers,1
CUST-03031,2024-09-15 10:15:44,1,699.12,653,1,1,1,111,Hibernating / Lost,3
CUST-03032,2025-08-04 03:43:59,5,5806.14,330,2,4,5,245,At-Risk High Value,2
CUST-03033,2024-06-20 04:31:23,1,505.0,740,1,1,1,111,Hibernating / Lost,3
CUST-03034,2026-04-05 07:07:35,4,3992.99,86,4,3,4,434,Loyal Customers,2
CUST-03035,2025-06-02 10:09:43,5,2803.83,393,1,4,3,143,At-Risk High Value,2
CUST-03036,2026-05-14 09:58:01,7,10466.58,47,5,5,5,555,VIP Champions,0
CUST-03037,2025-11-20 07:18:42,2,1825.96,222,2,2,2,222,Hibernating / Lost,1
CUST-03038,2026-02-28 07:24:30,3,2478.56,122,3,2,3,323,Hibernating / Lost,1
CUST-03039,2025-01-18 09:03:56,2,8941.7,528,1,2,5,125,Hibernating / Lost,3
CUST-03040,2026-05-09 13:43:12,5,4985.97,52,4,4,5,445,VIP Champions,2
CUST-03041,2024-06-17 20:26:34,2,3251.38,743,1,2,4,124,Hibernating / Lost,3
CUST-03042,2024-10-09 12:41:31,4,2284.53,629,1,3,3,133,At-Risk High Value,3
CUST-03043,2025-04-01 12:00:20,4,1438.6399999999999,455,1,3,2,132,At-Risk High Value,3
CUST-03044,2025-11-22 03:49:50,3,3811.11,220,2,2,4,224,Hibernating / Lost,1
CUST-03045,2025-09-13 12:09:43,3,1306.01,290,2,3,2,232,At-Risk High Value,1
CUST-03046,2026-02-04 20:11:26,7,5271.54,146,3,5,5,355,Loyal Customers,2
CUST-03047,2026-01-07 01:55:39,2,736.26,174,3,2,1,321,Hibernating / Lost,1
CUST-03048,2026-03-30 21:30:07,7,4864.24,92,4,5,5,455,VIP Champions,2
CUST-03049,2026-06-09 15:50:52,6,3513.59,21,5,5,4,554,VIP Champions,2
CUST-03050,2026-02-13 23:23:04,2,346.28,137,3,2,1,321,Hibernating / Lost,1
CUST-03051,2026-02-18 05:44:45,7,8419.08,132,3,5,5,355,Loyal Customers,0
CUST-03052,2026-06-16 06:34:21,5,2364.36,14,5,4,3,543,Loyal Customers,2
CUST-03053,2026-02-02 18:42:38,3,2065.8900000000003,148,3,3,2,332,Loyal Customers,1
CUST-03054,2025-08-07 22:07:17,3,4323.58,327,2,3,4,234,At-Risk High Value,1
CUST-03055,2026-02-05 17:04:06,5,2569.85,145,3,4,3,343,Loyal Customers,2
CUST-03056,2026-05-05 12:42:18,1,272.44,56,4,1,1,411,New / Recent Customers,1
CUST-03057,2026-04-17 18:59:58,5,3235.87,74,4,4,4,444,VIP Champions,2
CUST-03058,2024-08-10 06:16:53,1,327.01,689,1,1,1,111,Hibernating / Lost,3
CUST-03059,2025-12-20 23:56:07,6,2530.48,192,3,5,3,353,Loyal Customers,2
CUST-03060,2025-12-30 16:10:14,2,1290.22,182,3,2,2,322,Hibernating / Lost,1
CUST-03061,2026-03-23 12:26:47,6,4956.38,99,4,5,5,455,VIP Champions,2
CUST-03062,2026-04-18 06:38:23,6,5958.85,73,4,5,5,455,VIP Champions,0
CUST-03063,2026-02-19 13:37:35,3,2107.87,131,3,3,2,332,Loyal Customers,1
CUST-03064,2026-06-15 15:37:51,4,6134.85,15,5,3,5,535,Loyal Customers,2
CUST-03065,2025-09-13 04:27:31,4,4845.09,290,2,3,5,235,At-Risk High Value,2
CUST-03066,2026-01-15 22:53:35,4,3738.86,166,3,3,4,334,Loyal Customers,2
CUST-03067,2025-10-16 03:34:17,3,3676.67,257,2,3,4,234,At-Risk High Value,1
CUST-03068,2025-10-17 17:51:50,3,759.25,256,2,3,1,231,At-Risk High Value,1
CUST-03069,2026-02-21 01:48:18,5,2420.2599999999998,129,3,4,3,343,Loyal Customers,2
CUST-03070,2025-04-23 00:59:10,6,2387.98,433,1,5,3,153,At-Risk High Value,2
CUST-03071,2026-02-28 13:39:34,5,1855.69,122,3,4,2,342,Loyal Customers,2
CUST-03072,2025-01-25 05:37:43,2,2730.66,521,1,2,3,123,Hibernating / Lost,3
CUST-03073,2024-04-17 18:46:52,1,339.35,804,1,1,1,111,Hibernating / Lost,3
CUST-03074,2026-06-14 09:52:28,2,434.29,16,5,2,1,521,New / Recent Customers,1
CUST-03075,2026-02-15 10:28:16,2,708.22,135,3,2,1,321,Hibernating / Lost,1
CUST-03076,2026-03-24 21:43:36,6,2570.52,98,4,5,3,453,Loyal Customers,2
CUST-03077,2026-01-17 19:52:00,4,2750.02,164,3,3,3,333,Loyal Customers,1
CUST-03078,2025-12-15 22:58:19,5,3633.18,197,3,4,4,344,Loyal Customers,2
CUST-03079,2025-11-04 22:02:07,7,8565.380000000001,238,2,5,5,255,At-Risk High Value,0
CUST-03080,2025-11-06 13:48:05,4,815.07,236,2,3,1,231,At-Risk High Value,1
CUST-03081,2026-01-09 11:01:51,5,4760.53,172,3,4,5,345,Loyal Customers,2
CUST-03082,2025-10-14 13:02:56,3,2541.13,259,2,3,3,233,At-Risk High Value,1
CUST-03083,2026-02-12 16:50:53,6,5626.860000000001,138,3,5,5,355,Loyal Customers,2
CUST-03084,2026-02-27 08:56:53,6,3821.07,123,3,5,4,354,Loyal Customers,2
CUST-03085,2025-08-21 05:26:26,3,2490.22,313,2,3,3,233,At-Risk High Value,1
CUST-03086,2026-05-22 02:58:01,7,2708.49,39,5,5,3,553,Loyal Customers,2
CUST-03087,2025-03-10 03:18:16,3,1487.72,477,1,3,2,132,At-Risk High Value,3
CUST-03088,2025-06-19 01:26:35,5,1584.42,376,1,4,2,142,At-Risk High Value,1
CUST-03089,2026-02-11 09:55:54,3,2267.03,139,3,3,3,333,Loyal Customers,1
CUST-03090,2025-08-14 02:15:01,2,317.45,320,2,2,1,221,Hibernating / Lost,1
CUST-03091,2026-06-10 14:20:49,2,1206.32,20,5,2,1,521,New / Recent Customers,1
CUST-03092,2026-04-10 17:29:24,5,4453.58,81,4,4,4,444,VIP Champions,2
CUST-03093,2026-06-15 11:33:23,11,11569.29,15,5,5,5,555,VIP Champions,0
CUST-03094,2025-06-23 18:19:06,3,4538.55,372,1,3,4,134,At-Risk High Value,3
CUST-03095,2026-06-08 08:33:33,5,2635.48,22,5,4,3,543,Loyal Customers,2
CUST-03096,2026-05-07 18:20:57,5,4485.43,54,4,4,4,444,VIP Champions,2
CUST-03097,2026-04-13 00:37:30,5,4011.98,78,4,4,4,444,VIP Champions,2
CUST-03098,2025-04-08 11:19:06,4,2703.65,448,1,3,3,133,At-Risk High Value,3
CUST-03099,2026-02-23 12:43:53,5,1863.58,127,3,4,2,342,Loyal Customers,2
CUST-03100,2026-01-18 02:24:45,2,808.3,163,3,2,1,321,Hibernating / Lost,1
CUST-03101,2025-08-12 08:06:34,4,3941.15,322,2,3,4,234,At-Risk High Value,2
CUST-03102,2026-06-07 09:29:42,6,4051.26,23,5,5,4,554,VIP Champions,2
CUST-03103,2026-03-19 01:22:02,5,5800.98,103,4,4,5,445,VIP Champions,2
CUST-03104,2025-09-15 15:44:23,8,6198.25,288,2,5,5,255,At-Risk High Value,0
CUST-03105,2026-02-04 13:49:34,3,2563.58,146,3,3,3,333,Loyal Customers,1
CUST-03106,2025-07-14 18:44:02,1,137.65,351,2,1,1,211,Hibernating / Lost,3
CUST-03107,2026-04-19 13:06:50,6,6028.38,72,4,5,5,455,VIP Champions,0
CUST-03108,2025-04-28 07:56:59,5,4319.969999999999,428,1,4,4,144,At-Risk High Value,2
CUST-03109,2026-01-14 01:44:33,4,3172.1099999999997,167,3,3,4,334,Loyal Customers,2
CUST-03110,2026-05-11 18:34:42,3,3903.41,50,5,3,4,534,Loyal Customers,1
CUST-03111,2026-06-19 08:15:16,4,2034.85,11,5,3,2,532,Loyal Customers,1
CUST-03112,2025-09-19 15:09:25,4,2893.23,284,2,3,3,233,At-Risk High Value,1
CUST-03113,2026-06-23 19:08:24,3,1744.13,7,5,3,2,532,Loyal Customers,1
CUST-03114,2026-03-23 09:55:32,6,3170.0099999999998,99,4,5,4,454,VIP Champions,2
CUST-03115,2026-06-05 22:09:35,4,3794.96,25,5,3,4,534,Loyal Customers,2
CUST-03116,2025-06-30 05:34:53,2,2107.14,365,1,2,2,122,Hibernating / Lost,3
CUST-03117,2025-10-17 07:21:48,3,1744.74,256,2,3,2,232,At-Risk High Value,1
CUST-03118,2026-03-14 16:09:09,4,2259.0,108,4,3,3,433,Loyal Customers,1
CUST-03119,2026-02-15 05:58:38,3,767.44,135,3,3,1,331,Loyal Customers,1
CUST-03120,2025-11-28 10:44:27,5,3473.75,214,2,4,4,244,At-Risk High Value,2
CUST-03121,2026-03-31 18:30:04,9,6208.610000000001,91,4,5,5,455,VIP Champions,0
CUST-03122,2026-05-28 20:47:24,2,1191.22,33,5,2,1,521,New / Recent Customers,1
CUST-03123,2025-04-22 12:08:35,3,4179.83,434,1,3,4,134,At-Risk High Value,3
CUST-03124,2026-05-14 11:12:37,6,3762.5299999999997,47,5,5,4,554,VIP Champions,2
CUST-03125,2025-08-05 06:53:58,2,2223.25,329,2,2,3,223,Hibernating / Lost,1
CUST-03126,2026-04-15 02:54:32,6,5380.33,76,4,5,5,455,VIP Champions,2
CUST-03127,2026-05-20 16:24:22,4,8836.64,41,5,3,5,535,Loyal Customers,0
CUST-03128,2025-12-04 20:49:24,5,2107.87,208,3,4,2,342,Loyal Customers,2
CUST-03129,2026-04-14 14:45:43,3,838.18,77,4,3,1,431,Loyal Customers,1
CUST-03130,2026-06-04 15:10:45,4,3249.08,26,5,3,4,534,Loyal Customers,2
CUST-03131,2026-05-28 21:12:35,5,3530.82,33,5,4,4,544,VIP Champions,2
CUST-03132,2025-09-29 08:51:42,5,5500.57,274,2,4,5,245,At-Risk High Value,2
CUST-03133,2024-05-17 08:23:14,2,1134.78,774,1,2,1,121,Hibernating / Lost,3
CUST-03134,2026-05-16 23:47:22,3,1600.47,45,5,3,2,532,Loyal Customers,1
CUST-03135,2026-06-03 05:04:16,6,3523.29,27,5,5,4,554,VIP Champions,2
CUST-03136,2026-05-28 08:26:11,5,4253.360000000001,33,5,4,4,544,VIP Champions,2
CUST-03137,2025-10-04 08:43:07,3,2266.77,269,2,3,3,233,At-Risk High Value,1
CUST-03138,2024-11-15 14:10:29,3,1453.65,592,1,3,2,132,At-Risk High Value,3
CUST-03139,2025-12-13 15:21:02,5,2890.95,199,3,4,3,343,Loyal Customers,2
CUST-03140,2026-06-03 22:45:18,7,8101.72,27,5,5,5,555,VIP Champions,0
CUST-03141,2026-01-24 05:03:18,4,2904.6800000000003,157,3,3,3,333,Loyal Customers,2
CUST-03142,2026-06-17 22:03:20,2,880.01,13,5,2,1,521,New / Recent Customers,1
CUST-03143,2026-05-20 23:19:15,4,2526.03,41,5,3,3,533,Loyal Customers,1
CUST-03144,2026-04-18 18:08:52,2,1243.05,73,4,2,2,422,New / Recent Customers,1
CUST-03145,2025-10-02 10:59:11,5,7038.8099999999995,271,2,4,5,245,At-Risk High Value,0
CUST-03146,2025-12-30 22:53:28,5,2548.31,182,3,4,3,343,Loyal Customers,2
CUST-03147,2024-10-26 08:59:16,3,771.8499999999999,612,1,3,1,131,At-Risk High Value,3
CUST-03148,2026-06-17 11:27:29,8,13058.43,13,5,5,5,555,VIP Champions,0
CUST-03149,2025-08-04 08:07:42,2,2042.94,330,2,2,2,222,Hibernating / Lost,1
CUST-03150,2026-06-13 04:25:33,5,3605.23,17,5,4,4,544,VIP Champions,2
CUST-03151,2026-05-18 07:51:15,6,3016.79,43,5,5,3,553,Loyal Customers,2
CUST-03152,2025-06-30 23:52:40,4,2164.2,365,1,3,3,133,At-Risk High Value,1
CUST-03153,2026-02-15 15:28:31,2,1194.6799999999998,135,3,2,1,321,Hibernating / Lost,1
CUST-03154,2025-10-31 09:24:55,4,1678.8200000000002,242,2,3,2,232,At-Risk High Value,1
CUST-03155,2026-03-25 00:48:13,4,1738.48,97,4,3,2,432,Loyal Customers,1
CUST-03156,2025-05-18 04:22:54,1,248.29,408,1,1,1,111,Hibernating / Lost,3
CUST-03157,2026-06-09 10:53:50,5,10050.08,21,5,4,5,545,VIP Champions,0
CUST-03158,2026-02-24 17:03:53,4,3347.69,126,3,3,4,334,Loyal Customers,2
CUST-03159,2026-01-29 23:23:07,3,2714.0,152,3,3,3,333,Loyal Customers,1
CUST-03160,2026-06-20 07:34:38,9,7416.04,10,5,5,5,555,VIP Champions,0
CUST-03161,2026-04-27 19:58:31,6,3976.59,64,4,5,4,454,VIP Champions,2
CUST-03162,2026-05-05 13:14:40,3,1998.17,56,4,3,2,432,Loyal Customers,1
CUST-03163,2026-01-13 22:59:55,4,2190.76,168,3,3,3,333,Loyal Customers,1
CUST-03164,2026-06-10 16:22:43,5,1882.28,20,5,4,2,542,Loyal Customers,2
CUST-03165,2026-03-10 13:29:22,3,5641.07,112,4,3,5,435,Loyal Customers,2
CUST-03166,2026-01-05 18:38:42,5,2492.86,176,3,4,3,343,Loyal Customers,2
CUST-03167,2026-04-04 14:47:09,8,4237.84,87,4,5,4,454,VIP Champions,2
CUST-03168,2026-06-19 00:25:31,3,1095.23,11,5,3,1,531,Loyal Customers,1
CUST-03169,2026-04-22 08:21:22,3,2161.91,69,4,3,3,433,Loyal Customers,1
CUST-03170,2026-06-06 12:16:01,3,2971.64,24,5,3,3,533,Loyal Customers,1
CUST-03171,2024-09-06 04:48:52,1,497.71,662,1,1,1,111,Hibernating / Lost,3
CUST-03172,2024-03-27 16:47:54,2,780.77,825,1,2,1,121,Hibernating / Lost,3
CUST-03173,2025-11-22 08:44:02,3,2697.8900000000003,220,2,3,3,233,At-Risk High Value,1
CUST-03174,2026-04-30 13:40:12,3,2965.0499999999997,61,4,3,3,433,Loyal Customers,1
