order_id,warehouse_id,courier_partner,shipping_date,delivery_date,delay_reason,delivery_status
ORD-014125,WH-08,FedEx Express,2026-05-10 06:08:48,2026-05-13 06:08:48,None,Delivered
ORD-014126,WH-05,Amazon Logistics,2026-05-09 09:43:15,2026-05-12 09:43:15,None,Delivered
ORD-014127,WH-08,FedEx Express,2026-05-09 07:50:14,2026-05-11 07:50:14,None,Delivered
ORD-014128,WH-06,FedEx Express,2026-05-10 06:46:07,2026-05-12 06:46:07,None,Delivered
ORD-014129,WH-01,UPS Ground,2026-05-10 18:46:24,2026-05-11 18:46:24,None,Delivered
ORD-014130,WH-06,FedEx Express,2026-05-10 09:49:17,2026-05-19 09:49:17,Incorrect Address,Delayed
ORD-014131,WH-06,UPS Ground,2026-05-09 13:44:47,2026-05-15 13:44:47,Traffic & Vehicle Breakdown,Delayed
ORD-014132,WH-01,USPS Priority,2026-05-10 00:23:22,2026-05-13 00:23:22,None,Delivered
ORD-014133,WH-05,Amazon Logistics,2026-05-10 12:43:30,2026-05-12 12:43:30,None,Delivered
ORD-014134,WH-06,Amazon Logistics,2026-05-09 13:48:41,2026-05-10 13:48:41,None,Delivered
ORD-014135,WH-08,FedEx Express,2026-05-10 18:51:31,2026-05-11 18:51:31,None,Delivered
ORD-014136,WH-03,FedEx Express,2026-05-10 13:30:49,2026-05-12 13:30:49,None,Delivered
ORD-014137,WH-07,Amazon Logistics,2026-05-10 14:03:15,2026-05-13 14:03:15,None,Delivered
ORD-014138,WH-04,UPS Ground,2026-05-09 15:32:48,2026-05-12 15:32:48,None,Delivered
ORD-014139,WH-02,FedEx Express,2026-05-10 22:32:51,2026-05-11 22:32:51,None,Delivered
ORD-014141,WH-01,DHL Supply Chain,2026-05-10 21:25:10,2026-05-13 21:25:10,None,Delivered
ORD-014142,WH-02,UPS Ground,2026-05-10 22:57:13,2026-05-11 22:57:13,None,Delivered
ORD-014143,WH-04,DHL Supply Chain,2026-05-10 05:12:53,2026-05-12 05:12:53,None,Delivered
ORD-014144,WH-08,DHL Supply Chain,2026-05-10 12:29:53,2026-05-13 12:29:53,None,Delivered
ORD-014145,WH-04,FedEx Express,2026-05-10 03:52:01,2026-05-13 03:52:01,None,Delivered
ORD-014146,WH-04,DHL Supply Chain,2026-05-10 13:56:25,2026-05-12 13:56:25,None,Delivered
ORD-014147,WH-06,USPS Priority,2026-05-10 09:18:05,2026-05-13 09:18:05,None,Delivered
ORD-014148,WH-07,DHL Supply Chain,2026-05-10 23:22:14,2026-05-13 23:22:14,None,Delivered
ORD-014149,WH-02,UPS Ground,2026-05-10 05:27:52,2026-05-11 05:27:52,None,Delivered
ORD-014150,WH-04,DHL Supply Chain,2026-05-11 13:43:12,2026-05-14 13:43:12,None,Delivered
ORD-014151,WH-02,Amazon Logistics,2026-05-11 11:32:07,2026-05-14 11:32:07,None,Delivered
ORD-014152,WH-08,UPS Ground,2026-05-10 22:41:18,2026-05-12 22:41:18,None,Delivered
ORD-014153,WH-06,USPS Priority,2026-05-11 19:29:57,2026-05-12 19:29:57,None,Delivered
ORD-014154,WH-04,UPS Ground,2026-05-10 23:55:06,2026-05-11 23:55:06,None,Delivered
ORD-014155,WH-03,USPS Priority,2026-05-11 11:08:49,2026-05-18 11:08:49,Weather Disruption,Delayed
ORD-014156,WH-07,FedEx Express,2026-05-11 23:05:33,2026-05-14 23:05:33,None,Delivered
ORD-014157,WH-08,DHL Supply Chain,2026-05-11 11:31:29,2026-05-12 11:31:29,None,Delivered
ORD-014158,WH-01,UPS Ground,2026-05-11 17:48:51,2026-05-12 17:48:51,None,Delivered
ORD-014159,WH-06,DHL Supply Chain,2026-05-10 14:09:06,2026-05-12 14:09:06,None,Delivered
ORD-014160,WH-01,USPS Priority,2026-05-12 04:46:36,2026-05-19 04:46:36,Incorrect Address,Delayed
ORD-014161,WH-02,FedEx Express,2026-05-12 08:51:33,2026-05-21 08:51:33,Warehouse Bottleneck,Delayed
ORD-014162,WH-07,DHL Supply Chain,2026-05-11 07:09:59,2026-05-12 07:09:59,None,Delivered
ORD-014163,WH-03,Amazon Logistics,2026-05-10 22:19:55,2026-05-16 22:19:55,Warehouse Bottleneck,Delayed
ORD-014164,WH-07,Amazon Logistics,2026-05-11 01:25:22,2026-05-13 01:25:22,None,Delivered
ORD-014166,WH-02,Amazon Logistics,2026-05-11 09:37:47,2026-05-14 09:37:47,None,Delivered
ORD-014167,WH-07,DHL Supply Chain,2026-05-12 18:58:48,2026-05-13 18:58:48,None,Delivered
ORD-014168,WH-05,DHL Supply Chain,2026-05-11 07:25:48,2026-05-14 07:25:48,None,Delivered
ORD-014169,WH-05,DHL Supply Chain,2026-05-12 12:34:25,2026-05-15 12:34:25,None,Delivered
ORD-014170,WH-07,FedEx Express,2026-05-12 21:26:49,2026-05-13 21:26:49,None,Delivered
ORD-014171,WH-02,UPS Ground,2026-05-12 15:11:48,2026-05-15 15:11:48,None,Delivered
ORD-014172,WH-01,Amazon Logistics,2026-05-11 16:58:13,2026-05-20 16:58:13,Customs Delay,Delayed
ORD-014174,WH-02,FedEx Express,2026-05-12 09:26:35,2026-05-15 09:26:35,None,Delivered
ORD-014175,WH-03,UPS Ground,2026-05-11 20:24:13,2026-05-14 20:24:13,None,Delivered
ORD-014176,WH-01,UPS Ground,2026-05-13 04:11:43,2026-05-14 04:11:43,None,Delivered
ORD-014177,WH-03,FedEx Express,2026-05-12 15:24:07,2026-05-13 15:24:07,None,Delivered
ORD-014178,WH-01,USPS Priority,2026-05-12 03:59:33,2026-05-14 03:59:33,None,Delivered
ORD-014179,WH-04,DHL Supply Chain,2026-05-12 17:31:35,2026-05-15 17:31:35,None,Delivered
ORD-014180,WH-08,Amazon Logistics,2026-05-12 12:34:42,2026-05-20 12:34:42,Incorrect Address,Delayed
ORD-014181,WH-01,FedEx Express,2026-05-13 02:38:21,2026-05-14 02:38:21,None,Delivered
ORD-014182,WH-08,UPS Ground,2026-05-12 12:42:47,2026-05-13 12:42:47,None,Delivered
ORD-014183,WH-07,FedEx Express,2026-05-13 22:22:47,2026-05-15 22:22:47,None,Delivered
ORD-014184,WH-06,FedEx Express,2026-05-13 07:42:54,2026-05-16 07:42:54,None,Delivered
ORD-014185,WH-05,FedEx Express,2026-05-13 05:44:28,2026-05-14 05:44:28,None,Delivered
ORD-014186,WH-06,UPS Ground,2026-05-12 21:48:00,2026-05-14 21:48:00,None,Delivered
ORD-014187,WH-06,USPS Priority,2026-05-13 11:25:29,2026-05-15 11:25:29,None,Delivered
ORD-014188,WH-05,Amazon Logistics,2026-05-14 03:12:43,2026-05-22 03:12:43,Incorrect Address,Delayed
ORD-014189,WH-06,DHL Supply Chain,2026-05-14 08:34:33,2026-05-16 08:34:33,None,Delivered
ORD-014190,WH-08,UPS Ground,2026-05-13 03:49:28,2026-05-16 03:49:28,None,Delivered
ORD-014191,WH-07,DHL Supply Chain,2026-05-13 01:45:21,2026-05-16 01:45:21,None,Delivered
ORD-014192,WH-03,FedEx Express,2026-05-13 08:56:02,2026-05-15 08:56:02,None,Delivered
ORD-014193,WH-07,UPS Ground,2026-05-14 02:18:42,2026-05-20 02:18:42,Warehouse Bottleneck,Delayed
ORD-014194,WH-07,DHL Supply Chain,2026-05-13 00:52:57,2026-05-14 00:52:57,None,Delivered
ORD-014195,WH-03,DHL Supply Chain,2026-05-14 01:57:50,2026-05-15 01:57:50,None,Delivered
ORD-014196,WH-08,FedEx Express,2026-05-14 00:35:16,2026-05-17 00:35:16,None,Delivered
ORD-014197,WH-07,FedEx Express,2026-05-14 05:13:01,2026-05-16 05:13:01,None,Delivered
ORD-014198,WH-01,DHL Supply Chain,2026-05-13 04:12:01,2026-05-21 04:12:01,Warehouse Bottleneck,Delayed
ORD-014199,WH-08,DHL Supply Chain,2026-05-14 22:15:28,2026-05-16 22:15:28,None,Delivered
ORD-014200,WH-07,DHL Supply Chain,2026-05-14 22:26:25,2026-05-17 22:26:25,None,Delivered
ORD-014201,WH-06,DHL Supply Chain,2026-05-13 23:28:23,2026-05-15 23:28:23,None,Delivered
ORD-014202,WH-01,UPS Ground,2026-05-14 16:08:12,2026-05-15 16:08:12,None,Delivered
ORD-014203,WH-05,FedEx Express,2026-05-13 16:11:55,2026-05-15 16:11:55,None,Delivered
ORD-014204,WH-08,USPS Priority,2026-05-14 13:22:38,2026-05-15 13:22:38,None,Delivered
ORD-014205,WH-01,DHL Supply Chain,2026-05-15 08:28:52,2026-05-16 08:28:52,None,Delivered
ORD-014206,WH-03,DHL Supply Chain,2026-05-15 09:05:55,2026-05-17 09:05:55,None,Delivered
ORD-014207,WH-02,FedEx Express,2026-05-15 05:05:58,2026-05-24 05:05:58,Incorrect Address,Delayed
ORD-014208,WH-02,DHL Supply Chain,2026-05-15 11:37:31,2026-05-18 11:37:31,None,Delivered
ORD-014209,WH-04,UPS Ground,2026-05-15 02:16:45,2026-05-21 02:16:45,Warehouse Bottleneck,Delayed
ORD-014210,WH-03,Amazon Logistics,2026-05-14 21:39:57,2026-05-21 21:39:57,Weather Disruption,Delayed
ORD-014211,WH-01,UPS Ground,2026-05-15 04:25:31,2026-05-17 04:25:31,None,Delivered
ORD-014212,WH-08,UPS Ground,2026-05-14 21:32:59,2026-05-15 21:32:59,None,Delivered
ORD-014213,WH-03,DHL Supply Chain,2026-05-14 05:58:38,2026-05-15 05:58:38,None,Delivered
ORD-014214,WH-07,DHL Supply Chain,2026-05-15 08:58:38,2026-05-17 08:58:38,None,Delivered
ORD-014216,WH-02,USPS Priority,2026-05-15 15:41:40,2026-05-16 15:41:40,None,Delivered
ORD-014217,WH-01,USPS Priority,2026-05-15 23:52:38,2026-05-20 23:52:38,Traffic & Vehicle Breakdown,Delayed
ORD-014218,WH-05,Amazon Logistics,2026-05-14 16:08:06,2026-05-16 16:08:06,None,Delivered
ORD-014219,WH-04,FedEx Express,2026-05-14 22:12:01,2026-05-17 22:12:01,None,Delivered
ORD-014220,WH-02,USPS Priority,2026-05-15 04:34:03,2026-05-18 04:34:03,None,Delivered
ORD-014221,WH-07,UPS Ground,2026-05-15 12:58:01,2026-05-17 12:58:01,None,Delivered
ORD-014222,WH-03,DHL Supply Chain,2026-05-16 01:38:20,2026-05-19 01:38:20,None,Delivered
ORD-014223,WH-02,UPS Ground,2026-05-16 09:02:37,2026-05-18 09:02:37,None,Delivered
ORD-014224,WH-02,DHL Supply Chain,2026-05-15 10:12:37,2026-05-17 10:12:37,None,Delivered
ORD-014225,WH-03,DHL Supply Chain,2026-05-16 12:23:24,2026-05-17 12:23:24,None,Delivered
ORD-014226,WH-03,DHL Supply Chain,2026-05-15 20:51:56,2026-05-17 20:51:56,None,Delivered
ORD-014227,WH-01,Amazon Logistics,2026-05-16 12:19:37,2026-05-17 12:19:37,None,Delivered
ORD-014228,WH-07,DHL Supply Chain,2026-05-16 06:02:05,2026-05-17 06:02:05,None,Delivered
ORD-014229,WH-07,FedEx Express,2026-05-15 18:13:58,2026-05-19 18:13:58,Warehouse Bottleneck,Delayed
ORD-014230,WH-07,FedEx Express,2026-05-15 06:37:11,2026-05-18 06:37:11,None,Delivered
ORD-014231,WH-02,FedEx Express,2026-05-15 13:08:46,2026-05-16 13:08:46,None,Delivered
ORD-014232,WH-07,UPS Ground,2026-05-15 16:59:22,2026-05-16 16:59:22,None,Delivered
ORD-014233,WH-01,DHL Supply Chain,2026-05-17 02:15:26,2026-05-19 02:15:26,None,Delivered
ORD-014234,WH-01,UPS Ground,2026-05-15 13:46:16,2026-05-17 13:46:16,None,Delivered
ORD-014235,WH-08,USPS Priority,2026-05-15 20:17:54,2026-05-16 20:17:54,None,Delivered
ORD-014236,WH-07,USPS Priority,2026-05-16 19:10:27,2026-05-19 19:10:27,None,Delivered
ORD-014237,WH-07,DHL Supply Chain,2026-05-16 15:15:06,2026-05-17 15:15:06,None,Delivered
ORD-014238,WH-07,FedEx Express,2026-05-16 16:10:39,2026-05-18 16:10:39,None,Delivered
ORD-014239,WH-08,FedEx Express,2026-05-15 18:35:59,2026-05-18 18:35:59,None,Delivered
ORD-014240,WH-03,FedEx Express,2026-05-17 02:57:44,2026-05-20 02:57:44,None,Delivered
ORD-014241,WH-02,DHL Supply Chain,2026-05-16 19:12:10,2026-05-19 19:12:10,None,Delivered
ORD-014242,WH-04,UPS Ground,2026-05-17 16:37:25,2026-05-20 16:37:25,None,Delivered
ORD-014243,WH-06,FedEx Express,2026-05-16 03:02:56,2026-05-17 03:02:56,None,Delivered
ORD-014244,WH-01,FedEx Express,2026-05-17 14:31:54,2026-05-18 14:31:54,None,Delivered
ORD-014245,WH-04,FedEx Express,2026-05-17 04:44:33,2026-05-18 04:44:33,None,Delivered
ORD-014246,WH-02,Amazon Logistics,2026-05-16 22:48:40,2026-05-18 22:48:40,None,Delivered
ORD-014247,WH-02,FedEx Express,2026-05-17 04:05:28,2026-05-26 04:05:28,Incorrect Address,Delayed
ORD-014248,WH-03,UPS Ground,2026-05-17 13:09:55,2026-05-22 13:09:55,Customs Delay,Delayed
ORD-014249,WH-05,DHL Supply Chain,2026-05-17 15:12:21,2026-05-18 15:12:21,None,Delivered
ORD-014250,WH-07,DHL Supply Chain,2026-05-16 12:57:52,2026-05-17 12:57:52,None,Delivered
ORD-014251,WH-08,UPS Ground,2026-05-17 04:59:17,2026-05-19 04:59:17,None,Delivered
ORD-014252,WH-07,DHL Supply Chain,2026-05-17 16:56:54,2026-05-20 16:56:54,None,Delivered
ORD-014253,WH-04,FedEx Express,2026-05-18 04:28:14,2026-05-19 04:28:14,None,Delivered
ORD-014254,WH-02,DHL Supply Chain,2026-05-18 08:12:32,2026-05-20 08:12:32,None,Delivered
ORD-014255,WH-06,Amazon Logistics,2026-05-18 04:20:17,2026-05-20 04:20:17,None,Delivered
ORD-014256,WH-03,UPS Ground,2026-05-18 05:11:15,2026-05-21 05:11:15,None,Delivered
ORD-014257,WH-05,USPS Priority,2026-05-18 04:31:42,2026-05-19 04:31:42,None,Delivered
ORD-014258,WH-08,Amazon Logistics,2026-05-18 18:52:07,2026-05-19 18:52:07,None,Delivered
ORD-014259,WH-02,Amazon Logistics,2026-05-18 15:17:21,2026-05-21 15:17:21,None,Delivered
ORD-014260,WH-07,Amazon Logistics,2026-05-18 08:47:22,2026-05-20 08:47:22,None,Delivered
ORD-014261,WH-08,DHL Supply Chain,2026-05-18 19:59:56,2026-05-19 19:59:56,None,Delivered
ORD-014262,WH-04,Amazon Logistics,2026-05-18 12:05:47,2026-05-27 12:05:47,Weather Disruption,Delayed
ORD-014263,WH-04,UPS Ground,2026-05-18 02:44:34,2026-05-25 02:44:34,Weather Disruption,Delayed
ORD-014264,WH-08,FedEx Express,2026-05-17 16:31:47,2026-05-18 16:31:47,None,Delivered
ORD-014265,WH-02,FedEx Express,2026-05-18 15:01:52,2026-05-28 15:01:52,Traffic & Vehicle Breakdown,Delayed
ORD-014266,WH-07,DHL Supply Chain,2026-05-17 14:35:01,2026-05-18 14:35:01,None,Delivered
ORD-014267,WH-05,UPS Ground,2026-05-17 20:23:21,2026-05-18 20:23:21,None,Delivered
ORD-014268,WH-07,DHL Supply Chain,2026-05-19 02:42:32,2026-05-21 02:42:32,None,Delivered
ORD-014269,WH-04,UPS Ground,2026-05-19 10:09:41,2026-05-21 10:09:41,None,Delivered
ORD-014270,WH-06,FedEx Express,2026-05-18 13:24:23,2026-05-21 13:24:23,None,Delivered
ORD-014271,WH-08,Amazon Logistics,2026-05-18 01:33:36,2026-05-21 01:33:36,None,Delivered
ORD-014272,WH-08,DHL Supply Chain,2026-05-18 16:57:25,2026-05-21 16:57:25,None,Delivered
ORD-014274,WH-08,UPS Ground,2026-05-19 15:05:24,2026-05-22 15:05:24,None,Delivered
ORD-014275,WH-03,Amazon Logistics,2026-05-19 19:16:58,2026-05-25 19:16:58,Incorrect Address,Delayed
ORD-014276,WH-03,FedEx Express,2026-05-19 16:44:43,2026-05-21 16:44:43,None,Delivered
ORD-014277,WH-03,DHL Supply Chain,2026-05-19 05:40:08,2026-05-22 05:40:08,None,Delivered
ORD-014278,WH-07,FedEx Express,2026-05-19 18:56:53,2026-05-22 18:56:53,None,Delivered
ORD-014279,WH-06,FedEx Express,2026-05-18 09:38:30,2026-05-19 09:38:30,None,Delivered
ORD-014280,WH-02,FedEx Express,2026-05-18 15:57:26,2026-05-20 15:57:26,None,Delivered
ORD-014281,WH-07,USPS Priority,2026-05-19 09:51:15,2026-05-25 09:51:15,Weather Disruption,Delayed
ORD-014282,WH-04,FedEx Express,2026-05-19 08:52:58,2026-05-22 08:52:58,None,Delivered
ORD-014284,WH-02,UPS Ground,2026-05-20 01:33:30,2026-05-23 01:33:30,None,Delivered
ORD-014285,WH-01,FedEx Express,2026-05-19 18:10:56,2026-05-20 18:10:56,None,Delivered
ORD-014287,WH-06,UPS Ground,2026-05-19 21:50:59,2026-05-21 21:50:59,None,Delivered
ORD-014288,WH-08,DHL Supply Chain,2026-05-20 16:39:05,2026-05-23 16:39:05,None,Delivered
ORD-014289,WH-02,FedEx Express,2026-05-19 12:00:08,2026-05-20 12:00:08,None,Delivered
ORD-014291,WH-01,UPS Ground,2026-05-20 15:48:16,2026-05-23 15:48:16,None,Delivered
ORD-014292,WH-04,DHL Supply Chain,2026-05-20 21:04:07,2026-05-24 21:04:07,Traffic & Vehicle Breakdown,Delayed
ORD-014293,WH-04,FedEx Express,2026-05-21 03:52:57,2026-05-22 03:52:57,None,Delivered
ORD-014294,WH-08,UPS Ground,2026-05-20 23:42:53,2026-05-21 23:42:53,None,Delivered
ORD-014295,WH-07,DHL Supply Chain,2026-05-21 04:20:16,2026-05-22 04:20:16,None,Delivered
ORD-014296,WH-01,DHL Supply Chain,2026-05-21 08:38:01,2026-05-24 08:38:01,None,Delivered
ORD-014297,WH-08,FedEx Express,2026-05-21 14:40:28,2026-05-22 14:40:28,None,Delivered
ORD-014298,WH-02,UPS Ground,2026-05-21 11:22:39,2026-05-28 11:22:39,Customs Delay,Delayed
ORD-014299,WH-01,DHL Supply Chain,2026-05-21 19:50:04,2026-05-24 19:50:04,None,Delivered
ORD-014300,WH-02,UPS Ground,2026-05-21 03:28:24,2026-05-23 03:28:24,None,Delivered
ORD-014301,WH-01,DHL Supply Chain,2026-05-20 01:46:28,2026-05-22 01:46:28,None,Delivered
ORD-014302,WH-03,Amazon Logistics,2026-05-20 07:16:44,2026-05-22 07:16:44,None,Delivered
ORD-014303,WH-08,DHL Supply Chain,2026-05-21 19:56:26,2026-05-29 19:56:26,Customs Delay,Delayed
ORD-014304,WH-06,UPS Ground,2026-05-21 12:43:51,2026-05-22 12:43:51,None,Delivered
ORD-014305,WH-08,FedEx Express,2026-05-20 09:38:13,2026-05-21 09:38:13,None,Delivered
ORD-014306,WH-01,Amazon Logistics,2026-05-22 01:43:27,2026-05-24 01:43:27,None,Delivered
ORD-014307,WH-06,DHL Supply Chain,2026-05-20 09:18:37,2026-05-21 09:18:37,None,Delivered
ORD-014308,WH-08,UPS Ground,2026-05-21 19:15:28,2026-05-22 19:15:28,None,Delivered
ORD-014309,WH-06,Amazon Logistics,2026-05-20 21:23:07,2026-05-22 21:23:07,None,Delivered
ORD-014310,WH-03,FedEx Express,2026-05-21 00:32:24,2026-05-23 00:32:24,None,Delivered
ORD-014311,WH-05,Amazon Logistics,2026-05-21 00:31:45,2026-05-23 00:31:45,None,Delivered
ORD-014312,WH-03,FedEx Express,2026-05-22 10:12:53,2026-05-23 10:12:53,None,Delivered
ORD-014313,WH-02,UPS Ground,2026-05-21 06:21:22,2026-05-22 06:21:22,None,Delivered
ORD-014314,WH-01,DHL Supply Chain,2026-05-21 05:24:22,2026-05-24 05:24:22,None,Delivered
ORD-014315,WH-04,UPS Ground,2026-05-21 11:25:39,2026-05-22 11:25:39,None,Delivered
ORD-014316,WH-07,Amazon Logistics,2026-05-22 15:10:07,2026-05-27 15:10:07,Customs Delay,Delayed
ORD-014317,WH-08,Amazon Logistics,2026-05-22 06:19:15,2026-05-23 06:19:15,None,Delivered
ORD-014318,WH-05,FedEx Express,2026-05-22 23:14:32,2026-05-24 23:14:32,None,Delivered
ORD-014319,WH-05,FedEx Express,2026-05-22 01:27:03,2026-05-25 01:27:03,None,Delivered
ORD-014320,WH-04,FedEx Express,2026-05-21 08:09:16,2026-05-24 08:09:16,None,Delivered
ORD-014321,WH-02,UPS Ground,2026-05-21 16:15:10,2026-05-24 16:15:10,None,Delivered
ORD-014322,WH-08,DHL Supply Chain,2026-05-23 01:22:30,2026-05-24 01:22:30,None,Delivered
ORD-014323,WH-08,FedEx Express,2026-05-22 13:19:27,2026-05-24 13:19:27,None,Delivered
ORD-014324,WH-05,DHL Supply Chain,2026-05-22 09:10:56,2026-05-23 09:10:56,None,Delivered
ORD-014325,WH-05,USPS Priority,2026-05-23 06:03:22,2026-05-26 06:03:22,None,Delivered
ORD-014326,WH-04,UPS Ground,2026-05-22 13:27:23,2026-05-24 13:27:23,None,Delivered
ORD-014327,WH-05,Amazon Logistics,2026-05-22 07:05:14,2026-05-23 07:05:14,None,Delivered
ORD-014328,WH-02,FedEx Express,2026-05-23 01:14:58,2026-05-26 01:14:58,None,Delivered
ORD-014329,WH-01,USPS Priority,2026-05-22 07:46:57,2026-05-29 07:46:57,Weather Disruption,Delayed
ORD-014330,WH-04,UPS Ground,2026-05-22 22:18:39,2026-05-25 22:18:39,None,Delivered
ORD-014331,WH-06,DHL Supply Chain,2026-05-21 23:41:49,2026-05-23 23:41:49,None,Delivered
ORD-014332,WH-01,FedEx Express,2026-05-22 15:01:41,2026-05-25 15:01:41,None,Delivered
ORD-014333,WH-06,DHL Supply Chain,2026-05-22 07:12:35,2026-05-23 07:12:35,None,Delivered
ORD-014334,WH-07,DHL Supply Chain,2026-05-22 16:22:44,2026-05-25 16:22:44,None,Delivered
ORD-014335,WH-08,FedEx Express,2026-05-23 12:27:01,2026-05-25 12:27:01,None,Delivered
ORD-014336,WH-06,DHL Supply Chain,2026-05-23 22:44:24,2026-05-26 22:44:24,None,Delivered
ORD-014337,WH-04,Amazon Logistics,2026-05-23 06:54:53,2026-05-24 06:54:53,None,Delivered
ORD-014338,WH-06,FedEx Express,2026-05-22 20:25:21,2026-05-28 20:25:21,Customs Delay,Delayed
ORD-014339,WH-07,DHL Supply Chain,2026-05-22 06:58:01,2026-05-23 06:58:01,None,Delivered
ORD-014340,WH-03,Amazon Logistics,2026-05-22 17:30:15,2026-05-25 17:30:15,None,Delivered
ORD-014341,WH-03,USPS Priority,2026-05-23 13:42:01,2026-05-31 13:42:01,Traffic & Vehicle Breakdown,Delayed
ORD-014342,WH-01,UPS Ground,2026-05-22 21:35:48,2026-05-24 21:35:48,None,Delivered
ORD-014343,WH-01,FedEx Express,2026-05-22 16:28:43,2026-05-24 16:28:43,None,Delivered
ORD-014344,WH-06,UPS Ground,2026-05-22 21:11:22,2026-05-23 21:11:22,None,Delivered
ORD-014345,WH-01,UPS Ground,2026-05-23 03:21:15,2026-05-26 03:21:15,None,Delivered
ORD-014346,WH-05,DHL Supply Chain,2026-05-22 17:07:13,2026-05-25 17:07:13,None,Delivered
ORD-014347,WH-07,DHL Supply Chain,2026-05-23 15:11:49,2026-05-26 15:11:49,None,Delivered
ORD-014348,WH-06,DHL Supply Chain,2026-05-24 09:36:47,2026-05-27 09:36:47,None,Delivered
ORD-014349,WH-06,USPS Priority,2026-05-24 10:28:00,2026-05-27 10:28:00,None,Delivered
ORD-014350,WH-02,Amazon Logistics,2026-05-24 01:12:02,2026-05-28 01:12:02,Customs Delay,Delayed
ORD-014351,WH-03,FedEx Express,2026-05-24 11:46:43,2026-05-27 11:46:43,None,Delivered
ORD-014352,WH-05,FedEx Express,2026-05-23 19:19:35,2026-05-24 19:19:35,None,Delivered
ORD-014353,WH-02,UPS Ground,2026-05-23 13:41:11,2026-05-26 13:41:11,None,Delivered
ORD-014354,WH-04,DHL Supply Chain,2026-05-23 14:08:53,2026-05-24 14:08:53,None,Delivered
ORD-014355,WH-04,UPS Ground,2026-05-23 06:11:13,2026-05-26 06:11:13,None,Delivered
ORD-014356,WH-01,USPS Priority,2026-05-24 00:25:06,2026-05-25 00:25:06,None,Delivered
ORD-014357,WH-06,USPS Priority,2026-05-24 06:42:53,2026-05-28 06:42:53,Customs Delay,Delayed
ORD-014358,WH-04,Amazon Logistics,2026-05-25 01:53:46,2026-05-31 01:53:46,Incorrect Address,Delayed
ORD-014361,WH-08,FedEx Express,2026-05-25 13:08:44,2026-05-26 13:08:44,None,Delivered
ORD-014362,WH-01,Amazon Logistics,2026-05-25 01:06:25,2026-05-26 01:06:25,None,Delivered
ORD-014363,WH-01,Amazon Logistics,2026-05-25 17:07:44,2026-05-27 17:07:44,None,Delivered
ORD-014365,WH-07,FedEx Express,2026-05-25 12:30:30,2026-05-28 12:30:30,None,Delivered
ORD-014366,WH-07,DHL Supply Chain,2026-05-23 23:22:43,2026-05-24 23:22:43,None,Delivered
ORD-014367,WH-04,DHL Supply Chain,2026-05-25 15:28:02,2026-05-27 15:28:02,None,Delivered
ORD-014368,WH-04,Amazon Logistics,2026-05-25 11:14:04,2026-05-27 11:14:04,None,Delivered
ORD-014369,WH-04,FedEx Express,2026-05-25 14:24:40,2026-05-26 14:24:40,None,Delivered
ORD-014370,WH-06,UPS Ground,2026-05-24 23:36:52,2026-05-27 23:36:52,None,Delivered
ORD-014371,WH-07,DHL Supply Chain,2026-05-24 20:36:53,2026-05-26 20:36:53,None,Delivered
ORD-014372,WH-04,USPS Priority,2026-05-24 13:47:57,2026-06-01 13:47:57,Traffic & Vehicle Breakdown,Delayed
ORD-014373,WH-07,DHL Supply Chain,2026-05-25 05:12:28,2026-05-28 05:12:28,None,Delivered
ORD-014374,WH-03,FedEx Express,2026-05-25 14:02:17,2026-05-28 14:02:17,None,Delivered
ORD-014375,WH-04,Amazon Logistics,2026-05-26 08:13:03,2026-05-28 08:13:03,None,Delivered
ORD-014376,WH-08,UPS Ground,2026-05-25 11:39:57,2026-05-26 11:39:57,None,Delivered
ORD-014377,WH-04,UPS Ground,2026-05-26 09:17:21,2026-05-31 09:17:21,Weather Disruption,Delayed
ORD-014378,WH-04,UPS Ground,2026-05-26 04:12:10,2026-05-28 04:12:10,None,Delivered
ORD-014379,WH-05,Amazon Logistics,2026-05-25 01:21:36,2026-05-26 01:21:36,None,Delivered
ORD-014380,WH-02,UPS Ground,2026-05-25 18:40:13,2026-05-30 18:40:13,Incorrect Address,Delayed
ORD-014381,WH-08,FedEx Express,2026-05-26 19:52:32,2026-05-27 19:52:32,None,Delivered
ORD-014382,WH-06,USPS Priority,2026-05-25 17:03:50,2026-05-26 17:03:50,None,Delivered
ORD-014383,WH-08,FedEx Express,2026-05-25 08:45:38,2026-05-28 08:45:38,None,Delivered
ORD-014384,WH-05,DHL Supply Chain,2026-05-25 15:50:21,2026-05-27 15:50:21,None,Delivered
ORD-014385,WH-01,DHL Supply Chain,2026-05-26 15:16:20,2026-05-29 15:16:20,None,Delivered
ORD-014386,WH-06,FedEx Express,2026-05-26 07:41:09,2026-05-29 07:41:09,None,Delivered
ORD-014387,WH-01,FedEx Express,2026-05-25 18:43:56,2026-05-27 18:43:56,None,Delivered
ORD-014388,WH-03,FedEx Express,2026-05-25 11:45:30,2026-05-26 11:45:30,None,Delivered
