campaign_id,customer_id,campaign_type,marketing_cost,conversion_status,revenue_generated
CMP-03410,CUST-02935,Email Retargeting,63.36,Not Converted,0.0
CMP-03411,CUST-00465,Google PPC,50.64,Not Converted,0.0
CMP-03412,CUST-00518,Email Retargeting,9.61,Not Converted,0.0
CMP-03413,CUST-00518,Influencer Sponsor,82.69,Not Converted,0.0
CMP-03414,CUST-01739,Influencer Sponsor,48.81,Not Converted,0.0
CMP-03415,CUST-02255,Google PPC,80.36,Not Converted,0.0
CMP-03416,CUST-02467,Email Retargeting,72.82,Not Converted,0.0
CMP-03417,CUST-01765,Affiliate Promo,48.63,Converted,174.1
CMP-03418,CUST-02997,Google PPC,51.45,Not Converted,0.0
CMP-03419,CUST-03202,Email Retargeting,78.14,Not Converted,0.0
CMP-03420,CUST-00495,Meta Paid Ads,24.12,Converted,102.7
CMP-03421,CUST-00987,Meta Paid Ads,76.03,Not Converted,0.0
CMP-03422,CUST-01347,Google PPC,8.72,Not Converted,0.0
CMP-03423,CUST-02569,Email Retargeting,5.03,Not Converted,0.0
CMP-03424,CUST-03326,Influencer Sponsor,24.85,Not Converted,0.0
CMP-03425,CUST-02203,Influencer Sponsor,78.38,Not Converted,0.0
CMP-03426,CUST-01959,Email Retargeting,69.78,Not Converted,0.0
CMP-03427,CUST-01005,Google PPC,56.13,Not Converted,0.0
CMP-03428,CUST-02084,Influencer Sponsor,41.97,Not Converted,0.0
CMP-03429,CUST-00928,Email Retargeting,5.73,Not Converted,0.0
CMP-03430,CUST-00720,Email Retargeting,45.76,Converted,330.14
CMP-03431,CUST-01715,Google PPC,25.83,Not Converted,0.0
CMP-03432,CUST-02278,Email Retargeting,31.34,Not Converted,0.0
CMP-03433,CUST-01115,Influencer Sponsor,43.76,Not Converted,0.0
CMP-03434,CUST-02764,Email Retargeting,24.04,Not Converted,0.0
CMP-03435,CUST-03427,Affiliate Promo,47.85,Converted,146.01
CMP-03436,CUST-02353,Google PPC,8.31,Not Converted,0.0
CMP-03437,CUST-01629,Email Retargeting,69.74,Converted,188.29
CMP-03438,CUST-00196,Influencer Sponsor,6.12,Not Converted,0.0
CMP-03439,CUST-01328,Meta Paid Ads,69.48,Converted,274.7
CMP-03440,CUST-01887,Google PPC,80.71,Not Converted,0.0
CMP-03441,CUST-03182,Email Retargeting,16.49,Not Converted,0.0
CMP-03442,CUST-00635,Email Retargeting,15.93,Not Converted,0.0
CMP-03443,CUST-00947,Email Retargeting,67.62,Not Converted,0.0
CMP-03444,CUST-03088,Email Retargeting,63.85,Not Converted,0.0
CMP-03445,CUST-00184,Email Retargeting,21.79,Converted,76.91
CMP-03446,CUST-00343,Email Retargeting,64.83,Not Converted,0.0
CMP-03447,CUST-02447,Meta Paid Ads,71.13,Not Converted,0.0
CMP-03448,CUST-01943,Meta Paid Ads,49.11,Converted,380.96
CMP-03449,CUST-00910,Google PPC,63.55,Not Converted,0.0
CMP-03450,CUST-00855,Email Retargeting,68.72,Converted,442.78
CMP-03451,CUST-01350,Google PPC,81.93,Not Converted,0.0
CMP-03452,CUST-00089,Influencer Sponsor,67.54,Not Converted,0.0
CMP-03453,CUST-03022,Google PPC,49.76,Not Converted,0.0
CMP-03454,CUST-03167,Influencer Sponsor,54.05,Not Converted,0.0
CMP-03455,CUST-00400,Google PPC,31.2,Not Converted,0.0
CMP-03456,CUST-00747,Google PPC,5.87,Not Converted,0.0
CMP-03457,CUST-01987,Influencer Sponsor,57.5,Not Converted,0.0
CMP-03458,CUST-01383,Meta Paid Ads,43.39,Converted,339.53
CMP-03459,CUST-01748,Meta Paid Ads,83.97,Not Converted,0.0
CMP-03460,CUST-01800,Affiliate Promo,45.13,Not Converted,0.0
CMP-03461,CUST-00735,Influencer Sponsor,46.27,Converted,169.86
CMP-03462,CUST-02366,Email Retargeting,33.62,Not Converted,0.0
CMP-03463,CUST-02345,Meta Paid Ads,21.28,Converted,122.21
CMP-03464,CUST-03478,Google PPC,67.34,Not Converted,0.0
CMP-03465,CUST-01730,Influencer Sponsor,47.23,Not Converted,0.0
CMP-03466,CUST-01783,Meta Paid Ads,11.81,Not Converted,0.0
CMP-03467,CUST-00639,Meta Paid Ads,9.13,Not Converted,0.0
CMP-03468,CUST-03317,Google PPC,16.47,Not Converted,0.0
CMP-03469,CUST-03101,Google PPC,46.67,Not Converted,0.0
CMP-03470,CUST-01540,Influencer Sponsor,5.1,Not Converted,0.0
CMP-03471,CUST-02125,Email Retargeting,59.06,Not Converted,0.0
CMP-03472,CUST-01988,Email Retargeting,13.99,Not Converted,0.0
CMP-03473,CUST-00486,Meta Paid Ads,20.45,Not Converted,0.0
CMP-03474,CUST-01041,Email Retargeting,46.06,Not Converted,0.0
CMP-03475,CUST-01869,Google PPC,46.96,Not Converted,0.0
CMP-03476,CUST-03397,Influencer Sponsor,10.46,Converted,33.7
CMP-03477,CUST-02590,Email Retargeting,38.38,Not Converted,0.0
CMP-03478,CUST-01243,Email Retargeting,18.66,Not Converted,0.0
CMP-03479,CUST-02880,Meta Paid Ads,41.25,Not Converted,0.0
CMP-03480,CUST-00306,Affiliate Promo,32.44,Not Converted,0.0
CMP-03481,CUST-00366,Affiliate Promo,51.26,Not Converted,0.0
CMP-03482,CUST-02718,Email Retargeting,6.38,Not Converted,0.0
CMP-03483,CUST-02364,Affiliate Promo,59.38,Converted,351.85
CMP-03484,CUST-02797,Google PPC,44.84,Not Converted,0.0
CMP-03485,CUST-03194,Email Retargeting,48.47,Converted,187.91
CMP-03486,CUST-02131,Meta Paid Ads,6.85,Not Converted,0.0
CMP-03487,CUST-02620,Affiliate Promo,67.68,Not Converted,0.0
CMP-03488,CUST-00259,Affiliate Promo,22.2,Not Converted,0.0
CMP-03489,CUST-00889,Email Retargeting,27.58,Converted,79.86
CMP-03490,CUST-00417,Influencer Sponsor,28.29,Converted,139.51
CMP-03491,CUST-00485,Google PPC,56.53,Converted,300.63
CMP-03492,CUST-03229,Email Retargeting,49.77,Not Converted,0.0
CMP-03493,CUST-01364,Email Retargeting,24.63,Not Converted,0.0
CMP-03494,CUST-02996,Influencer Sponsor,33.33,Not Converted,0.0
CMP-03495,CUST-01588,Influencer Sponsor,31.0,Not Converted,0.0
CMP-03496,CUST-03425,Email Retargeting,33.2,Converted,188.6
CMP-03497,CUST-00570,Google PPC,73.05,Not Converted,0.0
CMP-03498,CUST-00017,Meta Paid Ads,40.01,Not Converted,0.0
CMP-03499,CUST-02631,Influencer Sponsor,17.88,Not Converted,0.0
CMP-03500,CUST-02522,Google PPC,20.71,Not Converted,0.0
CMP-03501,CUST-00159,Meta Paid Ads,30.78,Converted,211.04
CMP-03502,CUST-02037,Email Retargeting,77.56,Converted,441.61
CMP-03503,CUST-00895,Meta Paid Ads,84.41,Converted,306.25
CMP-03504,CUST-00147,Email Retargeting,72.83,Not Converted,0.0
CMP-03505,CUST-02486,Meta Paid Ads,57.56,Not Converted,0.0
CMP-03506,CUST-02859,Influencer Sponsor,79.78,Not Converted,0.0
CMP-03507,CUST-00920,Meta Paid Ads,25.07,Not Converted,0.0
CMP-03508,CUST-00316,Email Retargeting,75.1,Not Converted,0.0
CMP-03509,CUST-02429,Email Retargeting,38.44,Not Converted,0.0
CMP-03510,CUST-01730,Email Retargeting,59.75,Not Converted,0.0
CMP-03511,CUST-02587,Meta Paid Ads,76.9,Converted,357.49
CMP-03512,CUST-02315,Email Retargeting,34.13,Converted,216.21
CMP-03513,CUST-00869,Email Retargeting,11.68,Not Converted,0.0
CMP-03514,CUST-02371,Affiliate Promo,11.89,Converted,92.69
CMP-03515,CUST-02355,Meta Paid Ads,43.62,Not Converted,0.0
CMP-03516,CUST-02654,Email Retargeting,39.32,Not Converted,0.0
CMP-03517,CUST-01937,Influencer Sponsor,55.8,Converted,241.29
CMP-03518,CUST-00669,Google PPC,53.66,Not Converted,0.0
CMP-03519,CUST-02784,Email Retargeting,65.02,Not Converted,0.0
CMP-03520,CUST-02078,Meta Paid Ads,57.31,Not Converted,0.0
CMP-03521,CUST-02959,Influencer Sponsor,63.88,Converted,343.86
CMP-03522,CUST-02080,Influencer Sponsor,44.46,Converted,192.73
CMP-03523,CUST-00386,Email Retargeting,14.76,Not Converted,0.0
CMP-03524,CUST-03003,Meta Paid Ads,7.64,Not Converted,0.0
CMP-03525,CUST-02719,Influencer Sponsor,73.2,Not Converted,0.0
CMP-03526,CUST-03186,Meta Paid Ads,25.1,Not Converted,0.0
CMP-03527,CUST-03097,Email Retargeting,10.87,Not Converted,0.0
CMP-03528,CUST-02431,Affiliate Promo,44.87,Not Converted,0.0
CMP-03529,CUST-02048,Google PPC,84.35,Not Converted,0.0
CMP-03530,CUST-02312,Email Retargeting,67.69,Not Converted,0.0
CMP-03531,CUST-03034,Influencer Sponsor,68.8,Converted,500.99
CMP-03532,CUST-02036,Google PPC,81.2,Not Converted,0.0
CMP-03533,CUST-00301,Influencer Sponsor,57.04,Not Converted,0.0
CMP-03534,CUST-02498,Affiliate Promo,71.38,Not Converted,0.0
CMP-03535,CUST-02570,Influencer Sponsor,12.18,Not Converted,0.0
CMP-03536,CUST-02993,Google PPC,32.48,Not Converted,0.0
CMP-03537,CUST-02637,Email Retargeting,54.55,Not Converted,0.0
CMP-03538,CUST-00583,Meta Paid Ads,31.54,Converted,180.7
CMP-03539,CUST-03397,Influencer Sponsor,61.8,Not Converted,0.0
CMP-03540,CUST-00367,Email Retargeting,84.88,Not Converted,0.0
CMP-03541,CUST-00678,Influencer Sponsor,66.24,Not Converted,0.0
CMP-03542,CUST-03226,Affiliate Promo,72.15,Not Converted,0.0
CMP-03543,CUST-00056,Influencer Sponsor,72.9,Not Converted,0.0
CMP-03544,CUST-03419,Email Retargeting,51.31,Not Converted,0.0
CMP-03545,CUST-03247,Google PPC,43.72,Not Converted,0.0
CMP-03546,CUST-00156,Influencer Sponsor,30.56,Not Converted,0.0
CMP-03547,CUST-00616,Email Retargeting,9.72,Converted,41.08
CMP-03548,CUST-00125,Email Retargeting,6.2,Converted,27.16
CMP-03549,CUST-01984,Meta Paid Ads,41.06,Not Converted,0.0
CMP-03550,CUST-01821,Email Retargeting,17.68,Not Converted,0.0
CMP-03551,CUST-00105,Google PPC,70.19,Not Converted,0.0
CMP-03552,CUST-03272,Google PPC,50.3,Converted,257.19
CMP-03553,CUST-02421,Influencer Sponsor,66.95,Not Converted,0.0
CMP-03554,CUST-02120,Meta Paid Ads,82.83,Converted,216.44
CMP-03555,CUST-00871,Meta Paid Ads,20.74,Not Converted,0.0
CMP-03556,CUST-00527,Affiliate Promo,26.68,Not Converted,0.0
CMP-03557,CUST-03420,Email Retargeting,7.78,Not Converted,0.0
CMP-03558,CUST-01997,Meta Paid Ads,6.89,Converted,18.61
CMP-03559,CUST-02144,Email Retargeting,62.67,Not Converted,0.0
CMP-03560,CUST-00858,Meta Paid Ads,31.72,Not Converted,0.0
CMP-03561,CUST-02836,Email Retargeting,75.5,Not Converted,0.0
CMP-03562,CUST-02965,Google PPC,18.1,Not Converted,0.0
CMP-03563,CUST-00088,Google PPC,32.49,Not Converted,0.0
CMP-03564,CUST-02196,Google PPC,55.61,Not Converted,0.0
CMP-03565,CUST-00938,Google PPC,16.84,Not Converted,0.0
CMP-03566,CUST-00531,Meta Paid Ads,10.52,Not Converted,0.0
CMP-03567,CUST-00916,Meta Paid Ads,37.75,Not Converted,0.0
CMP-03568,CUST-00998,Email Retargeting,63.26,Not Converted,0.0
CMP-03569,CUST-03100,Google PPC,44.02,Not Converted,0.0
CMP-03570,CUST-03275,Meta Paid Ads,71.43,Converted,244.04
CMP-03571,CUST-01233,Google PPC,11.3,Not Converted,0.0
CMP-03572,CUST-02542,Email Retargeting,47.88,Not Converted,0.0
CMP-03573,CUST-01125,Meta Paid Ads,18.09,Not Converted,0.0
CMP-03574,CUST-00013,Email Retargeting,57.63,Not Converted,0.0
CMP-03575,CUST-03481,Influencer Sponsor,83.98,Converted,341.09
CMP-03576,CUST-03052,Affiliate Promo,63.69,Not Converted,0.0
CMP-03577,CUST-01026,Email Retargeting,28.36,Not Converted,0.0
CMP-03578,CUST-02044,Google PPC,32.19,Not Converted,0.0
CMP-03579,CUST-00124,Affiliate Promo,78.98,Not Converted,0.0
CMP-03580,CUST-02320,Google PPC,36.93,Not Converted,0.0
CMP-03581,CUST-00508,Influencer Sponsor,17.66,Not Converted,0.0
CMP-03582,CUST-02556,Email Retargeting,64.54,Not Converted,0.0
CMP-03583,CUST-00797,Google PPC,19.67,Converted,142.2
CMP-03584,CUST-02551,Google PPC,54.33,Converted,429.87
CMP-03585,CUST-00590,Affiliate Promo,13.75,Not Converted,0.0
CMP-03586,CUST-00211,Meta Paid Ads,66.54,Not Converted,0.0
CMP-03587,CUST-00328,Influencer Sponsor,77.93,Converted,531.88
CMP-03588,CUST-00374,Google PPC,43.71,Not Converted,0.0
CMP-03589,CUST-02745,Influencer Sponsor,49.78,Converted,135.85
CMP-03590,CUST-00330,Email Retargeting,14.94,Not Converted,0.0
CMP-03591,CUST-02678,Email Retargeting,37.52,Not Converted,0.0
CMP-03592,CUST-00305,Email Retargeting,40.12,Not Converted,0.0
CMP-03593,CUST-00931,Affiliate Promo,37.77,Not Converted,0.0
CMP-03594,CUST-02372,Google PPC,11.84,Converted,88.38
CMP-03595,CUST-01988,Influencer Sponsor,41.16,Not Converted,0.0
CMP-03596,CUST-01930,Google PPC,79.55,Converted,384.46
CMP-03597,CUST-02413,Email Retargeting,52.35,Converted,226.11
CMP-03598,CUST-01354,Google PPC,77.88,Not Converted,0.0
CMP-03599,CUST-02591,Meta Paid Ads,62.35,Not Converted,0.0
CMP-03600,CUST-02192,Meta Paid Ads,55.11,Not Converted,0.0
CMP-03601,CUST-02181,Affiliate Promo,24.24,Converted,122.11
CMP-03602,CUST-03212,Meta Paid Ads,16.72,Not Converted,0.0
CMP-03603,CUST-01823,Email Retargeting,29.54,Converted,134.91
CMP-03604,CUST-02024,Google PPC,9.39,Not Converted,0.0
CMP-03605,CUST-02014,Google PPC,19.72,Not Converted,0.0
CMP-03606,CUST-01718,Email Retargeting,25.7,Converted,96.99
CMP-03607,CUST-00077,Email Retargeting,15.49,Converted,99.99
CMP-03608,CUST-01277,Affiliate Promo,8.05,Converted,42.44
CMP-03609,CUST-01734,Email Retargeting,15.1,Not Converted,0.0
CMP-03610,CUST-02160,Email Retargeting,58.37,Converted,183.55
CMP-03611,CUST-01852,Meta Paid Ads,23.12,Not Converted,0.0
CMP-03612,CUST-00299,Affiliate Promo,45.01,Converted,314.74
CMP-03613,CUST-01389,Affiliate Promo,30.63,Not Converted,0.0
CMP-03614,CUST-00337,Email Retargeting,83.38,Not Converted,0.0
CMP-03615,CUST-03468,Email Retargeting,39.57,Not Converted,0.0
CMP-03616,CUST-02090,Google PPC,16.17,Not Converted,0.0
CMP-03617,CUST-02340,Google PPC,65.61,Not Converted,0.0
CMP-03618,CUST-03259,Google PPC,14.36,Not Converted,0.0
CMP-03619,CUST-02438,Meta Paid Ads,80.41,Not Converted,0.0
CMP-03620,CUST-03358,Email Retargeting,26.57,Not Converted,0.0
CMP-03621,CUST-00374,Affiliate Promo,53.22,Not Converted,0.0
CMP-03622,CUST-01199,Google PPC,30.3,Converted,172.57
CMP-03623,CUST-01604,Google PPC,51.47,Not Converted,0.0
CMP-03624,CUST-00982,Email Retargeting,46.1,Not Converted,0.0
CMP-03625,CUST-01801,Email Retargeting,39.78,Converted,134.55
CMP-03626,CUST-03305,Email Retargeting,48.39,Not Converted,0.0
CMP-03627,CUST-02119,Influencer Sponsor,42.95,Converted,276.05
CMP-03628,CUST-00981,Google PPC,5.04,Not Converted,0.0
CMP-03629,CUST-01717,Influencer Sponsor,76.67,Not Converted,0.0
CMP-03630,CUST-01197,Google PPC,83.89,Not Converted,0.0
CMP-03631,CUST-01044,Email Retargeting,20.05,Not Converted,0.0
CMP-03632,CUST-02455,Meta Paid Ads,59.13,Not Converted,0.0
CMP-03633,CUST-00021,Affiliate Promo,69.84,Not Converted,0.0
CMP-03634,CUST-02824,Email Retargeting,24.96,Not Converted,0.0
CMP-03635,CUST-00655,Email Retargeting,27.27,Not Converted,0.0
CMP-03636,CUST-03001,Google PPC,24.53,Converted,156.47
CMP-03637,CUST-01226,Affiliate Promo,20.55,Not Converted,0.0
CMP-03638,CUST-02337,Affiliate Promo,80.31,Converted,346.67
CMP-03639,CUST-00230,Google PPC,62.82,Not Converted,0.0
CMP-03640,CUST-00443,Influencer Sponsor,22.59,Not Converted,0.0
CMP-03641,CUST-01385,Meta Paid Ads,67.24,Not Converted,0.0
CMP-03642,CUST-00838,Google PPC,71.81,Not Converted,0.0
CMP-03643,CUST-01334,Meta Paid Ads,46.26,Not Converted,0.0
CMP-03644,CUST-03112,Email Retargeting,81.45,Not Converted,0.0
CMP-03645,CUST-01484,Email Retargeting,60.01,Not Converted,0.0
CMP-03646,CUST-00837,Email Retargeting,19.45,Converted,123.28
CMP-03647,CUST-00814,Google PPC,79.84,Not Converted,0.0
CMP-03648,CUST-02495,Google PPC,30.19,Converted,240.73
CMP-03649,CUST-02026,Email Retargeting,30.3,Not Converted,0.0
CMP-03650,CUST-03476,Influencer Sponsor,74.39,Converted,440.68
CMP-03651,CUST-01615,Email Retargeting,47.04,Converted,288.58
CMP-03652,CUST-02052,Google PPC,79.77,Converted,309.87
CMP-03653,CUST-01874,Email Retargeting,36.39,Not Converted,0.0
CMP-03654,CUST-03192,Email Retargeting,51.67,Not Converted,0.0
CMP-03655,CUST-03454,Email Retargeting,9.51,Not Converted,0.0
CMP-03656,CUST-02183,Email Retargeting,15.11,Not Converted,0.0
CMP-03657,CUST-03280,Email Retargeting,52.25,Not Converted,0.0
CMP-03658,CUST-01700,Meta Paid Ads,79.15,Not Converted,0.0
CMP-03659,CUST-01382,Email Retargeting,11.15,Not Converted,0.0
CMP-03660,CUST-01636,Google PPC,32.76,Not Converted,0.0
CMP-03661,CUST-02425,Google PPC,24.2,Not Converted,0.0
CMP-03662,CUST-00981,Meta Paid Ads,74.81,Not Converted,0.0
CMP-03663,CUST-01306,Meta Paid Ads,64.31,Converted,390.1
CMP-03664,CUST-00490,Influencer Sponsor,15.61,Not Converted,0.0
CMP-03665,CUST-02511,Email Retargeting,76.65,Not Converted,0.0
CMP-03666,CUST-01612,Influencer Sponsor,16.21,Not Converted,0.0
CMP-03667,CUST-02579,Email Retargeting,71.79,Not Converted,0.0
CMP-03668,CUST-01783,Affiliate Promo,47.1,Not Converted,0.0
CMP-03669,CUST-01590,Google PPC,19.28,Not Converted,0.0
CMP-03670,CUST-02213,Email Retargeting,27.16,Not Converted,0.0
CMP-03671,CUST-00452,Affiliate Promo,59.15,Not Converted,0.0
CMP-03672,CUST-00611,Email Retargeting,9.05,Converted,59.68
CMP-03673,CUST-03401,Google PPC,83.4,Not Converted,0.0
CMP-03674,CUST-00641,Google PPC,31.73,Not Converted,0.0
CMP-03675,CUST-00514,Email Retargeting,64.82,Not Converted,0.0
CMP-03676,CUST-00324,Google PPC,62.31,Not Converted,0.0
CMP-03677,CUST-00276,Meta Paid Ads,80.39,Not Converted,0.0
CMP-03678,CUST-03387,Email Retargeting,55.73,Not Converted,0.0
CMP-03679,CUST-02580,Google PPC,67.75,Converted,425.99
CMP-03680,CUST-01372,Google PPC,34.63,Not Converted,0.0
CMP-03681,CUST-01635,Email Retargeting,84.3,Converted,557.81
CMP-03682,CUST-00727,Email Retargeting,49.61,Not Converted,0.0
CMP-03683,CUST-02478,Affiliate Promo,16.62,Not Converted,0.0
CMP-03684,CUST-00952,Influencer Sponsor,62.6,Converted,268.13
CMP-03685,CUST-03364,Email Retargeting,55.33,Converted,270.43
CMP-03686,CUST-01011,Email Retargeting,72.0,Not Converted,0.0
CMP-03687,CUST-03458,Affiliate Promo,47.44,Not Converted,0.0
CMP-03688,CUST-00338,Email Retargeting,15.8,Not Converted,0.0
CMP-03689,CUST-02836,Influencer Sponsor,80.18,Not Converted,0.0
CMP-03690,CUST-03028,Email Retargeting,18.46,Converted,137.75
CMP-03691,CUST-03493,Google PPC,82.68,Not Converted,0.0
CMP-03692,CUST-00119,Google PPC,19.88,Not Converted,0.0
CMP-03693,CUST-00009,Email Retargeting,47.67,Converted,278.34
CMP-03694,CUST-01612,Google PPC,53.44,Not Converted,0.0
CMP-03695,CUST-02313,Meta Paid Ads,52.24,Not Converted,0.0
CMP-03696,CUST-02367,Influencer Sponsor,52.02,Not Converted,0.0
CMP-03697,CUST-02042,Affiliate Promo,58.81,Not Converted,0.0
CMP-03698,CUST-02299,Influencer Sponsor,32.97,Not Converted,0.0
CMP-03699,CUST-02852,Email Retargeting,44.19,Converted,281.53
CMP-03700,CUST-02608,Email Retargeting,59.68,Not Converted,0.0
CMP-03701,CUST-03213,Meta Paid Ads,69.09,Not Converted,0.0
CMP-03702,CUST-02437,Affiliate Promo,42.87,Not Converted,0.0
CMP-03703,CUST-00720,Email Retargeting,64.41,Not Converted,0.0
CMP-03704,CUST-01766,Email Retargeting,26.07,Not Converted,0.0
CMP-03705,CUST-01934,Meta Paid Ads,21.38,Not Converted,0.0
CMP-03706,CUST-03448,Affiliate Promo,13.27,Not Converted,0.0
CMP-03707,CUST-01408,Meta Paid Ads,70.11,Not Converted,0.0
CMP-03708,CUST-02444,Google PPC,8.72,Not Converted,0.0
CMP-03709,CUST-00908,Meta Paid Ads,84.44,Not Converted,0.0
CMP-03710,CUST-02428,Affiliate Promo,69.66,Not Converted,0.0
CMP-03711,CUST-01602,Email Retargeting,77.94,Not Converted,0.0
CMP-03712,CUST-01430,Meta Paid Ads,60.44,Not Converted,0.0
CMP-03713,CUST-01661,Google PPC,29.14,Converted,166.58
CMP-03714,CUST-01261,Google PPC,77.88,Not Converted,0.0
CMP-03715,CUST-01920,Email Retargeting,80.43,Converted,421.42
CMP-03716,CUST-03180,Email Retargeting,59.24,Converted,174.84
CMP-03717,CUST-01535,Influencer Sponsor,34.59,Not Converted,0.0
CMP-03718,CUST-01993,Meta Paid Ads,52.89,Not Converted,0.0
CMP-03719,CUST-02701,Google PPC,30.62,Not Converted,0.0
CMP-03720,CUST-02937,Affiliate Promo,52.77,Not Converted,0.0
CMP-03721,CUST-00720,Influencer Sponsor,26.8,Not Converted,0.0
CMP-03722,CUST-00323,Meta Paid Ads,30.32,Converted,95.17
CMP-03723,CUST-00321,Meta Paid Ads,34.8,Not Converted,0.0
CMP-03724,CUST-01121,Email Retargeting,44.68,Not Converted,0.0
CMP-03725,CUST-00568,Google PPC,26.61,Converted,84.44
CMP-03726,CUST-03234,Meta Paid Ads,15.23,Not Converted,0.0
CMP-03727,CUST-00183,Influencer Sponsor,6.37,Not Converted,0.0
CMP-03728,CUST-03123,Influencer Sponsor,24.97,Not Converted,0.0
CMP-03729,CUST-00645,Meta Paid Ads,53.36,Not Converted,0.0
CMP-03730,CUST-01618,Google PPC,53.14,Not Converted,0.0
CMP-03731,CUST-03149,Google PPC,59.29,Not Converted,0.0
CMP-03732,CUST-01221,Google PPC,37.14,Not Converted,0.0
CMP-03733,CUST-00673,Meta Paid Ads,9.82,Converted,76.14
CMP-03734,CUST-01986,Google PPC,79.65,Not Converted,0.0
CMP-03735,CUST-01174,Google PPC,69.06,Not Converted,0.0
CMP-03736,CUST-00635,Email Retargeting,65.17,Not Converted,0.0
CMP-03737,CUST-02563,Meta Paid Ads,54.15,Not Converted,0.0
CMP-03738,CUST-01606,Influencer Sponsor,41.85,Not Converted,0.0
CMP-03739,CUST-02402,Meta Paid Ads,12.4,Not Converted,0.0
CMP-03740,CUST-02420,Affiliate Promo,45.92,Not Converted,0.0
CMP-03741,CUST-01249,Influencer Sponsor,8.36,Converted,27.4
CMP-03742,CUST-00323,Meta Paid Ads,30.03,Converted,200.93
CMP-03743,CUST-00955,Influencer Sponsor,59.89,Not Converted,0.0
CMP-03744,CUST-00560,Meta Paid Ads,54.54,Not Converted,0.0
CMP-03745,CUST-01208,Affiliate Promo,77.31,Converted,470.05
CMP-03746,CUST-03086,Google PPC,17.94,Not Converted,0.0
CMP-03747,CUST-02926,Meta Paid Ads,36.81,Not Converted,0.0
CMP-03748,CUST-03059,Google PPC,40.73,Converted,191.04
CMP-03749,CUST-00173,Influencer Sponsor,13.25,Not Converted,0.0
CMP-03750,CUST-00282,Google PPC,31.27,Not Converted,0.0
CMP-03751,CUST-01793,Influencer Sponsor,23.61,Not Converted,0.0
CMP-03752,CUST-00882,Google PPC,67.3,Not Converted,0.0
CMP-03753,CUST-02309,Google PPC,29.76,Converted,188.74
CMP-03754,CUST-01548,Google PPC,51.01,Not Converted,0.0
CMP-03755,CUST-03475,Google PPC,55.69,Converted,343.02
CMP-03756,CUST-02062,Google PPC,19.32,Not Converted,0.0
CMP-03757,CUST-01912,Email Retargeting,31.71,Not Converted,0.0
CMP-03758,CUST-03218,Google PPC,79.54,Not Converted,0.0
CMP-03759,CUST-03231,Email Retargeting,21.09,Not Converted,0.0
CMP-03760,CUST-02554,Email Retargeting,55.29,Converted,209.63
CMP-03761,CUST-00326,Affiliate Promo,20.78,Not Converted,0.0
CMP-03762,CUST-03441,Google PPC,29.6,Converted,117.17
CMP-03763,CUST-03182,Affiliate Promo,75.32,Not Converted,0.0
CMP-03764,CUST-01727,Email Retargeting,33.91,Not Converted,0.0
CMP-03765,CUST-01431,Meta Paid Ads,42.96,Not Converted,0.0
CMP-03766,CUST-01411,Affiliate Promo,62.26,Not Converted,0.0
CMP-03767,CUST-02642,Meta Paid Ads,36.58,Not Converted,0.0
CMP-03768,CUST-00895,Email Retargeting,61.8,Not Converted,0.0
CMP-03769,CUST-02451,Email Retargeting,79.21,Not Converted,0.0
CMP-03770,CUST-01223,Google PPC,49.15,Not Converted,0.0
CMP-03771,CUST-02136,Google PPC,34.2,Not Converted,0.0
