transaction_id,customer_id,transaction_amount,payment_gateway,device_type,location,transaction_status
TXN-0016406,CUST-03006,75.24,Square,Tablet,US-West,Declined
TXN-0016407,CUST-02528,305.8,Authorize.Net,Desktop Windows,US-East,Approved
TXN-0016408,CUST-02948,27.45,Stripe,Desktop Windows,US-West,Approved
TXN-0016409,CUST-00046,100.16,Square,Desktop Windows,EU-Central,Approved
TXN-0016410,CUST-00671,268.16,PayPal Gateway,Desktop Windows,LATAM-South,Approved
TXN-0016411,CUST-01159,83.08,PayPal Gateway,Desktop MacOS,US-East,Approved
TXN-0016412,CUST-01440,106.41,Stripe,Tablet,EU-Central,Approved
TXN-0016413,CUST-03298,25.01,Adyen,Tablet,LATAM-South,Approved
TXN-0016414,CUST-02936,196.59,Authorize.Net,Desktop MacOS,APAC-East,Approved
TXN-0016415,CUST-03012,93.53,Authorize.Net,Mobile Android,EU-Central,Approved
TXN-0016416,CUST-02959,72.38,PayPal Gateway,Desktop MacOS,US-West,Approved
TXN-0016417,CUST-02054,145.11,Authorize.Net,Desktop Windows,LATAM-South,Approved
TXN-0016418,CUST-00087,25.67,Square,Mobile Android,LATAM-South,Approved
TXN-0016419,CUST-03458,577.61,Adyen,Desktop Windows,LATAM-South,Approved
TXN-0016420,CUST-01498,107.48,PayPal Gateway,Tablet,LATAM-South,Approved
TXN-0016421,CUST-01545,63.27,PayPal Gateway,Mobile iOS,US-West,Approved
TXN-0016422,CUST-01716,12.15,Authorize.Net,Desktop MacOS,US-East,Approved
TXN-0016423,CUST-02032,25.82,Adyen,Mobile Android,APAC-East,Approved
TXN-0016424,CUST-01913,68.01,PayPal Gateway,Desktop MacOS,EU-Central,Approved
TXN-0016425,CUST-01357,374.89,PayPal Gateway,Mobile Android,US-West,Approved
TXN-0016426,CUST-01456,70.19,Square,Desktop MacOS,EU-Central,Approved
TXN-0016427,CUST-01502,22.89,Adyen,Tablet,APAC-East,Approved
TXN-0016428,CUST-02136,32.62,Square,Desktop Windows,LATAM-South,Approved
TXN-0016429,CUST-03052,385.94,Adyen,Mobile iOS,LATAM-South,Approved
TXN-0016430,CUST-02837,83.03,Stripe,Desktop Windows,US-East,Approved
TXN-0016431,CUST-02961,28.44,Authorize.Net,Mobile Android,APAC-East,Approved
TXN-0016432,CUST-01810,101.65,Authorize.Net,Tablet,US-East,Approved
TXN-0016433,CUST-02517,109.87,Stripe,Desktop MacOS,US-East,Approved
TXN-0016434,CUST-00401,196.39,Authorize.Net,Desktop Windows,EU-Central,Approved
TXN-0016435,CUST-01435,40.14,Stripe,Mobile iOS,APAC-East,Approved
TXN-0016436,CUST-01508,120.87,Authorize.Net,Mobile iOS,LATAM-South,Approved
TXN-0016437,CUST-02873,18.15,PayPal Gateway,Tablet,EU-Central,Approved
TXN-0016438,CUST-00381,38.75,Square,Mobile iOS,US-West,Approved
TXN-0016439,CUST-01878,412.77,Square,Tablet,US-West,Approved
TXN-0016440,CUST-01353,323.06,Square,Desktop MacOS,EU-Central,Approved
TXN-0016441,CUST-02980,16.74,Authorize.Net,Mobile iOS,US-East,Approved
TXN-0016442,CUST-02684,157.89,Authorize.Net,Tablet,APAC-East,Approved
TXN-0016443,CUST-02376,56.54,Authorize.Net,Desktop MacOS,US-East,Approved
TXN-0016444,CUST-01418,329.58,Adyen,Tablet,LATAM-South,Approved
TXN-0016445,CUST-01951,186.23,PayPal Gateway,Desktop MacOS,EU-Central,Approved
TXN-0016446,CUST-01546,194.66,Authorize.Net,Mobile iOS,APAC-East,Approved
TXN-0016447,CUST-01183,14.53,PayPal Gateway,Desktop Windows,US-West,Approved
TXN-0016448,CUST-00053,76.1,Square,Tablet,US-West,Approved
TXN-0016449,CUST-03069,222.79,Authorize.Net,Tablet,US-West,Approved
TXN-0016450,CUST-02915,152.78,Square,Desktop Windows,EU-Central,Approved
TXN-0016451,CUST-01696,111.18,Authorize.Net,Desktop Windows,US-West,Approved
TXN-0016452,CUST-00410,129.72,Square,Tablet,US-East,Approved
TXN-0016453,CUST-01995,93.67,Adyen,Desktop MacOS,US-West,Approved
TXN-0016454,CUST-02601,257.65,Authorize.Net,Mobile Android,US-West,Approved
TXN-0016455,CUST-02383,170.01,Square,Mobile Android,EU-Central,Approved
TXN-0016456,CUST-01950,21.5,Stripe,Mobile iOS,US-East,Approved
TXN-0016457,CUST-03479,470.73,Square,Desktop MacOS,EU-Central,Approved
TXN-0016458,CUST-01776,206.27,Authorize.Net,Desktop MacOS,US-East,Approved
TXN-0016459,CUST-01005,240.09,Stripe,Desktop MacOS,LATAM-South,Approved
TXN-0016460,CUST-02967,437.06,Stripe,Desktop Windows,US-West,Approved
TXN-0016461,CUST-02217,269.44,Adyen,Mobile iOS,EU-Central,Approved
TXN-0016462,CUST-00136,59.81,Stripe,Desktop MacOS,LATAM-South,Approved
TXN-0016463,CUST-00182,139.5,Authorize.Net,Desktop Windows,US-West,Approved
TXN-0016464,CUST-01697,145.58,Authorize.Net,Mobile Android,US-West,Approved
TXN-0016465,CUST-01634,46.4,Stripe,Mobile iOS,LATAM-South,Declined
TXN-0016466,CUST-02414,38.3,Authorize.Net,Mobile iOS,US-East,Approved
TXN-0016467,CUST-01149,286.84,Square,Mobile Android,APAC-East,Approved
TXN-0016468,CUST-00651,114.96,PayPal Gateway,Desktop Windows,EU-Central,Approved
TXN-0016469,CUST-03020,259.7,Authorize.Net,Mobile iOS,LATAM-South,Approved
TXN-0016470,CUST-01021,214.08,Adyen,Desktop Windows,APAC-East,Approved
TXN-0016471,CUST-00993,462.91,Adyen,Mobile Android,US-East,Approved
TXN-0016472,CUST-03117,54.36,Adyen,Mobile iOS,LATAM-South,Approved
TXN-0016473,CUST-01633,399.81,Square,Mobile Android,US-East,Approved
TXN-0016474,CUST-02639,329.36,PayPal Gateway,Desktop Windows,LATAM-South,Approved
TXN-0016475,CUST-00436,459.93,Adyen,Desktop Windows,EU-Central,Approved
TXN-0016476,CUST-01544,27.06,Adyen,Desktop MacOS,EU-Central,Approved
TXN-0016477,CUST-01635,11.57,Adyen,Desktop Windows,LATAM-South,Approved
TXN-0016478,CUST-01676,184.43,Adyen,Tablet,APAC-East,Approved
TXN-0016479,CUST-01866,13.61,Square,Mobile Android,APAC-East,Approved
TXN-0016480,CUST-02803,618.35,Square,Desktop Windows,US-West,Approved
TXN-0016481,CUST-03456,27.45,PayPal Gateway,Mobile iOS,US-East,Approved
TXN-0016482,CUST-03441,23.25,PayPal Gateway,Desktop Windows,LATAM-South,Declined
TXN-0016483,CUST-03209,162.04,Square,Mobile iOS,US-West,Approved
TXN-0016484,CUST-00147,108.99,Adyen,Mobile Android,LATAM-South,Approved
TXN-0016485,CUST-01389,171.56,Authorize.Net,Desktop MacOS,US-East,Approved
TXN-0016486,CUST-03328,19.51,Authorize.Net,Desktop MacOS,EU-Central,Approved
TXN-0016487,CUST-00320,330.77,Adyen,Desktop MacOS,US-West,Approved
TXN-0016488,CUST-00965,249.91,PayPal Gateway,Desktop MacOS,US-East,Approved
TXN-0016489,CUST-01421,46.35,Stripe,Mobile Android,APAC-East,Approved
TXN-0016490,CUST-02662,110.19,Square,Mobile iOS,US-East,Approved
TXN-0016491,CUST-01907,351.12,PayPal Gateway,Mobile Android,US-West,Approved
TXN-0016492,CUST-00530,32.83,PayPal Gateway,Tablet,LATAM-South,Approved
TXN-0016493,CUST-00438,41.86,Adyen,Mobile iOS,LATAM-South,Approved
TXN-0016494,CUST-00475,142.53,Stripe,Mobile Android,US-East,Approved
TXN-0016495,CUST-01935,37.88,PayPal Gateway,Desktop Windows,US-West,Approved
TXN-0016496,CUST-03457,95.82,PayPal Gateway,Mobile Android,US-East,Approved
TXN-0016497,CUST-03124,4731.12,Square,Mobile Android,US-East,Flagged_Fraud
TXN-0016498,CUST-02563,13.61,Authorize.Net,Desktop Windows,APAC-East,Approved
TXN-0016499,CUST-03139,184.68,PayPal Gateway,Desktop MacOS,LATAM-South,Approved
TXN-0016500,CUST-00029,93.94,Square,Desktop MacOS,LATAM-South,Approved
TXN-0016501,CUST-01288,62.37,PayPal Gateway,Mobile iOS,LATAM-South,Approved
TXN-0016502,CUST-01279,74.46,Stripe,Mobile Android,APAC-East,Approved
TXN-0016503,CUST-00413,164.66,Authorize.Net,Mobile iOS,US-West,Approved
TXN-0016504,CUST-03131,19.82,Stripe,Desktop Windows,US-East,Approved
TXN-0016505,CUST-02662,73.54,Authorize.Net,Desktop Windows,US-West,Approved
TXN-0016506,CUST-03022,355.67,Adyen,Mobile Android,LATAM-South,Declined
TXN-0016507,CUST-00067,550.62,Authorize.Net,Desktop MacOS,US-West,Approved
TXN-0016508,CUST-01049,64.61,Adyen,Tablet,US-East,Approved
TXN-0016509,CUST-01544,1651.67,Square,Desktop MacOS,APAC-East,Chargeback
TXN-0016510,CUST-00031,132.77,PayPal Gateway,Desktop Windows,EU-Central,Approved
TXN-0016511,CUST-03443,73.76,Square,Mobile iOS,LATAM-South,Approved
TXN-0016512,CUST-02982,72.44,Authorize.Net,Desktop Windows,LATAM-South,Approved
TXN-0016513,CUST-00913,59.06,Stripe,Mobile iOS,US-West,Approved
TXN-0016514,CUST-03415,25.77,PayPal Gateway,Desktop MacOS,APAC-East,Approved
TXN-0016515,CUST-03016,177.02,Square,Desktop MacOS,LATAM-South,Approved
TXN-0016516,CUST-01717,250.9,PayPal Gateway,Mobile Android,EU-Central,Approved
TXN-0016517,CUST-02883,27.38,Authorize.Net,Desktop Windows,EU-Central,Approved
TXN-0016518,CUST-02555,67.39,Stripe,Desktop Windows,US-West,Approved
TXN-0016519,CUST-01043,200.89,Stripe,Desktop MacOS,APAC-East,Approved
TXN-0016520,CUST-02378,55.77,Square,Mobile iOS,APAC-East,Approved
TXN-0016521,CUST-01041,89.31,Authorize.Net,Desktop Windows,US-West,Approved
TXN-0016522,CUST-02122,97.01,Adyen,Tablet,APAC-East,Approved
TXN-0016523,CUST-00728,102.1,Square,Tablet,EU-Central,Approved
TXN-0016524,CUST-03248,40.76,Square,Mobile iOS,EU-Central,Approved
TXN-0016525,CUST-00587,234.11,Square,Desktop MacOS,LATAM-South,Approved
TXN-0016526,CUST-01399,182.39,Adyen,Mobile Android,LATAM-South,Approved
TXN-0016527,CUST-00976,251.01,Authorize.Net,Desktop MacOS,US-East,Approved
TXN-0016528,CUST-01413,42.47,PayPal Gateway,Mobile iOS,APAC-East,Approved
TXN-0016529,CUST-02508,84.79,PayPal Gateway,Desktop MacOS,EU-Central,Approved
TXN-0016530,CUST-03114,154.51,Adyen,Desktop MacOS,EU-Central,Approved
TXN-0016531,CUST-00267,295.68,Square,Mobile iOS,LATAM-South,Declined
TXN-0016532,CUST-02040,69.64,Authorize.Net,Mobile iOS,US-West,Approved
TXN-0016533,CUST-01813,240.71,Square,Desktop MacOS,US-East,Approved
TXN-0016534,CUST-00177,14.28,Stripe,Mobile iOS,LATAM-South,Approved
TXN-0016535,CUST-01828,377.16,Authorize.Net,Tablet,EU-Central,Approved
TXN-0016536,CUST-00652,133.19,Authorize.Net,Mobile iOS,APAC-East,Approved
TXN-0016537,CUST-01509,15.06,Square,Mobile iOS,US-West,Approved
TXN-0016538,CUST-01748,171.52,Square,Mobile iOS,LATAM-South,Approved
TXN-0016539,CUST-03146,85.26,Adyen,Mobile Android,APAC-East,Approved
TXN-0016540,CUST-02292,126.66,Adyen,Tablet,US-West,Declined
TXN-0016541,CUST-02685,85.93,Square,Tablet,APAC-East,Approved
TXN-0016542,CUST-02305,3781.03,Authorize.Net,Desktop MacOS,US-East,Chargeback
TXN-0016543,CUST-01160,119.9,Adyen,Desktop Windows,EU-Central,Approved
TXN-0016544,CUST-02676,80.48,Square,Tablet,LATAM-South,Approved
TXN-0016545,CUST-03135,42.06,PayPal Gateway,Mobile iOS,EU-Central,Approved
TXN-0016546,CUST-02578,39.49,Square,Desktop Windows,APAC-East,Approved
TXN-0016547,CUST-03352,33.63,Square,Mobile Android,US-West,Approved
TXN-0016548,CUST-02907,87.52,Square,Mobile iOS,APAC-East,Approved
TXN-0016549,CUST-02988,271.8,Stripe,Desktop Windows,US-West,Approved
TXN-0016550,CUST-02912,82.81,PayPal Gateway,Mobile Android,US-West,Approved
TXN-0016551,CUST-01633,60.3,Adyen,Desktop MacOS,LATAM-South,Approved
TXN-0016552,CUST-02618,416.72,PayPal Gateway,Mobile iOS,LATAM-South,Approved
TXN-0016553,CUST-01509,47.72,Square,Desktop Windows,APAC-East,Approved
TXN-0016554,CUST-03483,61.39,Adyen,Desktop Windows,EU-Central,Approved
TXN-0016555,CUST-00838,158.49,Square,Mobile Android,EU-Central,Approved
TXN-0016556,CUST-02319,11.53,PayPal Gateway,Desktop MacOS,LATAM-South,Approved
TXN-0016557,CUST-01996,391.44,Adyen,Mobile Android,APAC-East,Approved
TXN-0016558,CUST-00032,67.17,Square,Tablet,LATAM-South,Approved
TXN-0016559,CUST-02533,66.65,Square,Mobile Android,EU-Central,Approved
TXN-0016560,CUST-01372,14.07,Stripe,Mobile Android,EU-Central,Approved
TXN-0016561,CUST-03346,12.04,PayPal Gateway,Tablet,LATAM-South,Approved
TXN-0016562,CUST-00667,20.55,Authorize.Net,Desktop Windows,US-East,Approved
TXN-0016563,CUST-00401,10.54,Adyen,Mobile Android,US-West,Approved
TXN-0016564,CUST-01506,116.63,PayPal Gateway,Mobile Android,EU-Central,Approved
TXN-0016565,CUST-03457,19.28,PayPal Gateway,Desktop MacOS,US-East,Approved
TXN-0016566,CUST-02685,72.69,PayPal Gateway,Desktop MacOS,LATAM-South,Approved
TXN-0016567,CUST-03305,141.0,Adyen,Desktop MacOS,US-East,Approved
TXN-0016568,CUST-00500,50.6,Adyen,Desktop Windows,APAC-East,Approved
TXN-0016569,CUST-00326,23.43,Adyen,Desktop Windows,EU-Central,Approved
TXN-0016570,CUST-02133,11.93,Adyen,Mobile iOS,APAC-East,Approved
TXN-0016571,CUST-03267,195.44,Adyen,Desktop MacOS,US-West,Approved
TXN-0016572,CUST-00810,180.72,Authorize.Net,Tablet,LATAM-South,Approved
TXN-0016573,CUST-02731,86.16,PayPal Gateway,Tablet,APAC-East,Approved
TXN-0016574,CUST-02495,140.27,PayPal Gateway,Mobile Android,EU-Central,Approved
TXN-0016575,CUST-01441,158.27,Square,Mobile iOS,APAC-East,Approved
TXN-0016576,CUST-00933,14.32,Square,Tablet,LATAM-South,Approved
TXN-0016577,CUST-03334,115.86,Square,Desktop Windows,US-West,Approved
TXN-0016578,CUST-02758,287.69,Stripe,Desktop Windows,EU-Central,Approved
TXN-0016579,CUST-02074,4563.27,Adyen,Mobile Android,APAC-East,Chargeback
TXN-0016580,CUST-00624,43.62,Authorize.Net,Tablet,LATAM-South,Approved
TXN-0016581,CUST-01968,144.33,Square,Mobile iOS,US-East,Approved
TXN-0016582,CUST-01725,66.89,Adyen,Mobile iOS,US-East,Approved
TXN-0016583,CUST-02451,99.65,Square,Tablet,US-West,Declined
TXN-0016584,CUST-02225,17.04,Authorize.Net,Desktop Windows,APAC-East,Approved
TXN-0016585,CUST-01655,12.41,Stripe,Mobile iOS,US-East,Approved
TXN-0016586,CUST-01417,115.33,Adyen,Mobile iOS,APAC-East,Approved
TXN-0016587,CUST-02916,123.36,PayPal Gateway,Mobile Android,LATAM-South,Approved
TXN-0016588,CUST-02302,186.12,Authorize.Net,Mobile iOS,EU-Central,Approved
TXN-0016589,CUST-02427,324.22,Adyen,Mobile iOS,US-West,Approved
TXN-0016590,CUST-01649,190.43,Adyen,Mobile Android,US-East,Approved
TXN-0016591,CUST-02488,111.76,Authorize.Net,Mobile iOS,US-West,Approved
TXN-0016592,CUST-01802,237.72,PayPal Gateway,Desktop Windows,US-East,Approved
TXN-0016593,CUST-00084,57.23,Square,Desktop Windows,APAC-East,Approved
TXN-0016594,CUST-01561,47.67,Square,Desktop Windows,US-West,Approved
TXN-0016595,CUST-01639,68.32,Square,Desktop Windows,LATAM-South,Approved
TXN-0016596,CUST-00247,68.77,Square,Mobile Android,EU-Central,Declined
TXN-0016597,CUST-00121,51.3,PayPal Gateway,Desktop MacOS,US-West,Approved
TXN-0016598,CUST-01559,55.41,Authorize.Net,Mobile Android,EU-Central,Declined
TXN-0016599,CUST-01934,76.62,Stripe,Desktop Windows,US-East,Approved
TXN-0016600,CUST-01679,30.6,Adyen,Desktop MacOS,US-East,Approved
TXN-0016601,CUST-02469,283.29,Square,Desktop MacOS,EU-Central,Approved
TXN-0016602,CUST-00380,3811.42,Adyen,Mobile iOS,US-West,Flagged_Fraud
TXN-0016603,CUST-01804,210.81,Stripe,Tablet,APAC-East,Approved
TXN-0016604,CUST-02144,164.76,Adyen,Desktop MacOS,US-East,Approved
TXN-0016605,CUST-00426,32.93,Authorize.Net,Desktop MacOS,EU-Central,Approved
TXN-0016606,CUST-00341,55.63,Stripe,Mobile iOS,APAC-East,Approved
TXN-0016607,CUST-02120,16.28,Square,Mobile iOS,US-West,Approved
TXN-0016608,CUST-03165,810.25,Square,Desktop Windows,LATAM-South,Flagged_Fraud
TXN-0016609,CUST-00344,79.36,PayPal Gateway,Desktop MacOS,US-East,Approved
TXN-0016610,CUST-01711,32.56,Square,Mobile Android,EU-Central,Approved
TXN-0016611,CUST-01039,1845.84,PayPal Gateway,Mobile iOS,US-West,Flagged_Fraud
TXN-0016612,CUST-00600,316.23,Authorize.Net,Tablet,APAC-East,Approved
TXN-0016613,CUST-03026,16.49,PayPal Gateway,Mobile iOS,EU-Central,Approved
TXN-0016614,CUST-02736,157.11,Stripe,Mobile iOS,US-West,Approved
TXN-0016615,CUST-02633,311.59,PayPal Gateway,Tablet,US-West,Approved
TXN-0016616,CUST-00564,102.45,Adyen,Tablet,US-East,Approved
TXN-0016617,CUST-01286,87.78,PayPal Gateway,Mobile iOS,EU-Central,Approved
TXN-0016618,CUST-01427,13.37,Square,Tablet,APAC-East,Approved
TXN-0016619,CUST-00036,226.83,Square,Mobile Android,APAC-East,Approved
TXN-0016620,CUST-03243,64.98,Stripe,Mobile iOS,APAC-East,Approved
TXN-0016621,CUST-02324,160.43,Square,Desktop MacOS,EU-Central,Approved
TXN-0016622,CUST-02572,202.91,PayPal Gateway,Tablet,APAC-East,Approved
TXN-0016623,CUST-01229,11.37,Stripe,Desktop Windows,APAC-East,Approved
TXN-0016624,CUST-03215,24.89,PayPal Gateway,Tablet,LATAM-South,Approved
TXN-0016625,CUST-01316,20.45,Stripe,Desktop Windows,APAC-East,Declined
TXN-0016626,CUST-01670,49.73,Square,Mobile Android,LATAM-South,Approved
TXN-0016627,CUST-02447,48.67,Stripe,Desktop Windows,APAC-East,Approved
TXN-0016628,CUST-02881,38.23,PayPal Gateway,Desktop MacOS,EU-Central,Approved
TXN-0016629,CUST-00478,118.84,PayPal Gateway,Desktop MacOS,APAC-East,Approved
TXN-0016630,CUST-00739,167.08,Square,Mobile iOS,EU-Central,Declined
TXN-0016631,CUST-03165,295.82,Authorize.Net,Mobile iOS,LATAM-South,Approved
TXN-0016632,CUST-03299,128.02,Stripe,Tablet,LATAM-South,Approved
TXN-0016633,CUST-03218,34.8,Square,Mobile iOS,US-East,Approved
TXN-0016634,CUST-02572,89.29,Adyen,Desktop MacOS,US-East,Approved
TXN-0016635,CUST-00456,17.56,Adyen,Desktop Windows,LATAM-South,Approved
TXN-0016636,CUST-02087,80.2,Stripe,Tablet,APAC-East,Approved
TXN-0016637,CUST-01833,35.22,Stripe,Desktop Windows,US-East,Approved
TXN-0016638,CUST-01545,86.35,Adyen,Tablet,LATAM-South,Approved
TXN-0016639,CUST-03088,1485.96,Square,Mobile Android,LATAM-South,Flagged_Fraud
TXN-0016640,CUST-02528,214.99,PayPal Gateway,Mobile iOS,LATAM-South,Approved
TXN-0016641,CUST-00057,55.56,Stripe,Mobile Android,US-East,Approved
TXN-0016642,CUST-03090,126.76,Authorize.Net,Mobile iOS,US-East,Approved
TXN-0016643,CUST-02822,321.96,Square,Desktop MacOS,US-East,Approved
TXN-0016644,CUST-01689,17.91,Authorize.Net,Desktop MacOS,LATAM-South,Approved
TXN-0016645,CUST-03357,274.28,Authorize.Net,Mobile Android,US-West,Approved
TXN-0016646,CUST-00717,263.95,Stripe,Mobile iOS,US-East,Approved
TXN-0016647,CUST-01076,93.34,Square,Desktop MacOS,EU-Central,Approved
TXN-0016648,CUST-02238,75.65,PayPal Gateway,Mobile Android,US-East,Approved
TXN-0016649,CUST-03230,244.94,Stripe,Tablet,APAC-East,Approved
TXN-0016650,CUST-03499,34.99,Adyen,Mobile iOS,APAC-East,Approved
TXN-0016651,CUST-01819,146.36,Square,Tablet,LATAM-South,Approved
TXN-0016652,CUST-00469,23.28,Square,Mobile Android,US-West,Declined
TXN-0016653,CUST-01241,100.64,Stripe,Tablet,US-West,Declined
TXN-0016654,CUST-02939,414.37,PayPal Gateway,Mobile Android,EU-Central,Approved
TXN-0016655,CUST-00783,56.68,Stripe,Mobile iOS,US-West,Approved
TXN-0016656,CUST-00683,11.34,Adyen,Mobile Android,APAC-East,Approved
TXN-0016657,CUST-01530,263.39,Authorize.Net,Desktop MacOS,LATAM-South,Approved
TXN-0016658,CUST-01979,235.57,Adyen,Desktop Windows,LATAM-South,Approved
TXN-0016659,CUST-02189,452.44,Authorize.Net,Mobile iOS,US-West,Approved
TXN-0016660,CUST-01845,108.95,Stripe,Tablet,US-East,Approved
TXN-0016661,CUST-02781,147.43,Adyen,Mobile Android,APAC-East,Approved
TXN-0016662,CUST-00091,3665.95,Stripe,Mobile iOS,EU-Central,Chargeback
TXN-0016663,CUST-01255,31.0,Stripe,Desktop MacOS,LATAM-South,Approved
TXN-0016664,CUST-03162,39.68,Authorize.Net,Tablet,US-West,Approved
TXN-0016665,CUST-02098,45.69,Adyen,Mobile iOS,US-West,Approved
TXN-0016666,CUST-01242,50.59,PayPal Gateway,Mobile Android,US-East,Approved
TXN-0016667,CUST-02673,251.75,Adyen,Mobile iOS,LATAM-South,Approved
TXN-0016668,CUST-00204,226.25,Stripe,Mobile Android,EU-Central,Approved
TXN-0016669,CUST-00976,149.57,Square,Mobile Android,US-West,Approved
TXN-0016670,CUST-01476,381.13,Adyen,Tablet,APAC-East,Approved
TXN-0016671,CUST-00096,28.49,PayPal Gateway,Tablet,LATAM-South,Approved
TXN-0016672,CUST-01690,59.11,Square,Mobile iOS,US-West,Approved
TXN-0016673,CUST-02383,267.17,Square,Desktop MacOS,US-West,Approved
TXN-0016674,CUST-00780,77.27,PayPal Gateway,Desktop MacOS,US-West,Approved
TXN-0016675,CUST-03234,87.0,PayPal Gateway,Mobile Android,EU-Central,Approved
TXN-0016676,CUST-02133,167.18,Stripe,Mobile Android,EU-Central,Approved
TXN-0016677,CUST-01447,163.4,Stripe,Desktop Windows,US-East,Approved
TXN-0016678,CUST-01545,13.47,Square,Desktop Windows,US-West,Approved
TXN-0016679,CUST-03246,145.06,Stripe,Mobile Android,LATAM-South,Approved
TXN-0016680,CUST-01940,90.73,Adyen,Desktop Windows,US-West,Approved
TXN-0016681,CUST-01509,89.66,PayPal Gateway,Mobile iOS,US-West,Approved
TXN-0016682,CUST-00933,25.6,PayPal Gateway,Desktop MacOS,US-West,Approved
TXN-0016683,CUST-02396,370.92,Stripe,Desktop MacOS,US-West,Approved
TXN-0016684,CUST-02058,17.78,Stripe,Mobile Android,EU-Central,Approved
TXN-0016685,CUST-01300,248.06,PayPal Gateway,Mobile iOS,APAC-East,Approved
TXN-0016686,CUST-02234,91.09,Authorize.Net,Desktop MacOS,US-East,Approved
TXN-0016687,CUST-02366,89.37,Stripe,Mobile Android,US-East,Approved
TXN-0016688,CUST-00451,124.59,Square,Mobile iOS,LATAM-South,Approved
TXN-0016689,CUST-02409,128.67,Square,Mobile Android,LATAM-South,Approved
TXN-0016690,CUST-01957,142.82,Adyen,Desktop MacOS,US-West,Approved
TXN-0016691,CUST-01440,77.31,Stripe,Mobile iOS,US-West,Approved
TXN-0016692,CUST-02568,24.84,Adyen,Desktop Windows,EU-Central,Approved
TXN-0016693,CUST-02032,224.95,Authorize.Net,Mobile iOS,EU-Central,Declined
TXN-0016694,CUST-01042,130.49,PayPal Gateway,Tablet,EU-Central,Approved
TXN-0016695,CUST-02524,74.1,PayPal Gateway,Mobile Android,APAC-East,Approved
TXN-0016696,CUST-03346,87.66,PayPal Gateway,Tablet,APAC-East,Approved
TXN-0016697,CUST-02962,28.03,PayPal Gateway,Tablet,US-West,Approved
TXN-0016698,CUST-03111,437.79,Square,Desktop MacOS,EU-Central,Approved
TXN-0016699,CUST-00288,32.07,PayPal Gateway,Tablet,US-East,Approved
TXN-0016700,CUST-00792,97.83,Adyen,Mobile iOS,EU-Central,Declined
TXN-0016701,CUST-02430,38.9,Authorize.Net,Desktop Windows,US-West,Approved
TXN-0016702,CUST-02843,66.07,Square,Mobile Android,US-East,Approved
TXN-0016703,CUST-01517,255.43,Stripe,Tablet,US-East,Approved
TXN-0016704,CUST-02363,35.28,Authorize.Net,Desktop MacOS,EU-Central,Approved
TXN-0016705,CUST-02493,41.7,Stripe,Desktop Windows,US-East,Declined
TXN-0016706,CUST-01087,108.44,Adyen,Mobile iOS,LATAM-South,Approved
TXN-0016707,CUST-02269,134.73,Stripe,Tablet,LATAM-South,Approved
TXN-0016708,CUST-03460,308.98,Square,Desktop MacOS,LATAM-South,Approved
TXN-0016709,CUST-03246,179.33,Stripe,Tablet,US-East,Declined
